"","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj"
"ZNF333",0.0846533098158186,-1.00824156401963,0.04,0.074,1
"ALKBH5",0.0846564499726948,-0.565234445582357,0.085,0.13,1
"DMGDH",0.0846805803018692,-1.12352890428493,0.015,0.04,1
"NLN",0.0847121685177482,-0.632525853400622,0.02,0.048,1
"INVS",0.0847945640335615,0.671614980045664,0.07,0.042,1
"CFAP97",0.0849077549934761,0.500278785648614,0.166,0.122,1
"FAM91A1",0.0850013730163071,0.723508260620245,0.151,0.111,1
"SRGAP2C",0.0850901449179235,-0.756271373379153,0.045,0.081,1
"ENPP4",0.0850916921777536,-1.18053730227083,0.03,0.06,1
"UBQLN4",0.0851045860084356,-0.919696708945257,0.03,0.061,1
"SKAP2",0.0852003525486738,0.395937171983003,0.312,0.265,1
"PAXIP1-AS1",0.0853282772168975,1.11800865529552,0.06,0.035,1
"MRPS18A",0.0853671616532587,0.656492047133717,0.146,0.106,1
"DLD",0.0855335720559578,-0.39763481360077,0.126,0.18,1
"MIR181A2HG",0.0855969817786712,-2.65658987761455,0.005,0.024,1
"BBS1",0.0855969817786712,-3.00244375788432,0.005,0.024,1
"FN3K",0.0855969817786712,-2.69068469802724,0.005,0.024,1
"EID2",0.0856640688875436,1.31845422619601,0.045,0.024,1
"MED25",0.0857397201738142,0.774392092635318,0.161,0.121,1
"TMC8",0.0857913614870274,-0.368278544656836,0.422,0.485,1
"C4orf47",0.0858051918712908,-1.36729293285885,0.02,0.047,1
"ZNF124",0.0858639825891297,0.682348106437649,0.106,0.071,1
"CSTF2T",0.0859430323073554,0.714824257834721,0.101,0.067,1
"SLC25A53",0.0860135834870499,-0.44950519366381,0.03,0.062,1
"GZF1",0.0862087009762766,-1.0655691446853,0.035,0.067,1
"GLTSCR1",0.0862325449621544,-0.905007657760048,0.03,0.061,1
"RHPN1",0.0864242406675956,-1.81681218401365,0.005,0.024,1
"MLLT1",0.086438920056977,-0.808094194327308,0.03,0.061,1
"MRFAP1",0.0864489305355171,-0.193111096747723,0.231,0.303,1
"ZNF554",0.0864869298621413,0.856789741234278,0.04,0.02,1
"ASB2",0.0865904647966523,-2.08305989605433,0.005,0.024,1
"DENND4C",0.0865965975873681,-0.37465777597203,0.136,0.19,1
"SLF2",0.0867056934361638,-0.65872385462617,0.04,0.074,1
"ERLIN1",0.0868624172701894,-1.04094770615006,0.02,0.047,1
"XRCC1",0.0869236396403574,0.669128539000133,0.151,0.112,1
"SMKR1",0.0870906866388833,-1.88773187147541,0.005,0.024,1
"ZNF66",0.0871301907775278,0.742141538479943,0.116,0.08,1
"TRBV5-1",0.087131326939747,-2.65356741087438,0.01,0.032,1
"CTSZ",0.0871533517896796,-0.644698956800525,0.226,0.275,1
"DBR1",0.0872171537171221,-1.15616799876685,0.02,0.047,1
"HES6",0.0872579446179647,-1.83109104328333,0.005,0.024,1
"ELOVL1",0.0872940426649515,-0.22132334532557,0.236,0.304,1
"FAM78A",0.0873130788224881,-0.474920106501056,0.075,0.12,1
"CBL",0.087377297574472,-0.255963431612426,0.121,0.179,1
"TCEAL1",0.0873840481627996,0.933328856987328,0.07,0.043,1
"TOM1L2",0.087385906271024,-0.92048092954864,0.055,0.092,1
"STAMBPL1",0.0874088731716264,0.554974015149681,0.106,0.07,1
"KMT5C",0.087478741852755,-0.39760341839435,0.015,0.04,1
"R3HCC1",0.0875239758459729,-0.672865474621016,0.095,0.14,1
"POMT1",0.0876943491269458,-0.930886714263302,0.035,0.067,1
"DSEL",0.0877612743457305,-1.68258603548524,0.005,0.024,1
"ISOC2",0.0878003379128168,-0.551958757656799,0.07,0.112,1
"CH17-189H20.1",0.0878094874937331,-0.433743957672603,0.07,0.111,1
"NSD1",0.087890373743828,0.485484097246417,0.266,0.22,1
"TRAV4",0.0879295703982673,-2.06454128157116,0.005,0.024,1
"CTPS2",0.0880482322373974,1.82988043264278,0.035,0.017,1
"NCSTN",0.0882008103091172,-0.243346918076727,0.111,0.164,1
"SLC25A38",0.0882122985879168,0.533455930332058,0.231,0.187,1
"TRAV8-3",0.0882669433016702,-1.7957837039626,0.005,0.024,1
"HCG18",0.0882777584841446,0.546413254748506,0.226,0.179,1
"LINC01137",0.0882887481218577,-1.47739061191093,0.01,0.032,1
"SMPD1",0.0883854367298041,-0.597450253083628,0.101,0.146,1
"KPNA1",0.0884009989167154,0.571446559344295,0.186,0.144,1
"PRIM1",0.0884114316411393,0.967812234812741,0.106,0.073,1
"AP4E1",0.0884194403467147,-0.860428662288203,0.03,0.061,1
"NEO1",0.0884360206802731,-1.66585346307822,0.005,0.024,1
"EVI5L",0.0884360206802731,-1.3873466704816,0.005,0.024,1
"PSMD14",0.0884449051689728,0.517269553529104,0.201,0.158,1
"RIT1",0.0885568465370491,-0.75028475378073,0.06,0.099,1
"TPRA1",0.0887020812330764,-0.696478392175862,0.04,0.074,1
"SYNJ2BP",0.0887259638368383,-1.35642251421413,0.01,0.032,1
"SRRM2",0.0888017872399133,0.198118259436074,0.693,0.633,1
"CSRP2BP",0.088905540825851,-0.762294590381928,0.015,0.04,1
"IQSEC1",0.0889785084774977,-0.28521948978175,0.136,0.192,1
"EIF5B",0.0890012993166828,-0.403512225708609,0.196,0.257,1
"DGKG",0.0891149425300094,-1.2519694630592,0.005,0.024,1
"FBRS",0.0891337186570855,-0.20546751375751,0.151,0.214,1
"HNRNPAB",0.0891851789556282,-0.289062770903244,0.261,0.339,1
"SLC39A3",0.0892160165672603,-0.667493410539059,0.055,0.093,1
"C7orf49",0.0893870577738806,-0.766339751596782,0.06,0.098,1
"MRPL39",0.089551344071914,0.684116713138678,0.101,0.067,1
"COMMD8",0.0895877899985771,-0.425101943039964,0.181,0.238,1
"CCDC174",0.089612824649086,0.67603750060797,0.226,0.188,1
"REC8",0.0897042367090279,-0.664540558731002,0.05,0.086,1
"MIR762HG",0.0897529205026612,-1.17465335319819,0.01,0.032,1
"AC025171.1",0.0900733239123739,-0.42334453362107,0.04,0.075,1
"PIGU",0.0901542065292203,0.768804899299479,0.06,0.035,1
"SMIM12",0.0902141787398218,-0.35576746212655,0.181,0.241,1
"ZNHIT6",0.0902412845445092,0.811911171658,0.106,0.072,1
"IMMP2L",0.090266665820525,0.903908274947689,0.095,0.064,1
"MED6",0.0903456967956045,0.61357488882692,0.161,0.121,1
"NUP160",0.0904035726531713,0.652781910539155,0.136,0.097,1
"LMTK2",0.0904109629067137,-1.04059188540409,0.04,0.073,1
"FANCA",0.0904641604910698,0.898478987373669,0.07,0.043,1
"ACAD8",0.0904990394332782,0.866598537275195,0.085,0.055,1
"CARM1",0.0905846990622289,-0.467448286738116,0.02,0.047,1
"SUGT1",0.0906575657770815,-0.348318447995941,0.201,0.262,1
"KATNB1",0.0907452138752386,-0.553745953617644,0.045,0.081,1
"BAZ2A",0.0909350712130682,0.454892207877788,0.332,0.296,1
"CCZ1",0.0910626177670715,-0.47650648729982,0.05,0.086,1
"PGS1",0.0910667786910416,0.619952183017635,0.171,0.132,1
"RAB5C",0.0911340858700752,-0.307719005930195,0.477,0.535,1
"ARMT1",0.0911457639736158,-0.684810341891367,0.045,0.08,1
"RTEL1",0.0912365786379251,-1.08539960669252,0.01,0.032,1
"RGP1",0.091441140371694,0.710600389509317,0.116,0.081,1
"NUP93",0.0914894449458908,-0.367694606357538,0.08,0.124,1
"HEMK1",0.0915546239832115,0.907220072781379,0.106,0.073,1
"C3orf58",0.0917253210977259,0.542718179176774,0.176,0.134,1
"ZNF746",0.0917294074467039,-0.686442362280643,0.025,0.054,1
"CHML",0.0918153714428085,1.54259074260752,0.055,0.032,1
"DEPDC5",0.0918318209065544,0.628142757888867,0.101,0.067,1
"CTB-43P18.1",0.0918355355516014,-0.942891459209552,0.01,0.032,1
"ANAPC1",0.0920154090404079,0.723893375569302,0.116,0.081,1
"PEA15",0.0920730040022574,-0.328746874119506,0.126,0.179,1
"SNX17",0.092087759259548,-0.278011215068532,0.397,0.479,1
"TP53TG1",0.0922133490676541,-0.747505178506551,0.075,0.116,1
"ZNF749",0.0922552580823819,1.17450674312494,0.035,0.017,1
"ZC3H7A",0.0922621486300924,-0.365887073069848,0.141,0.194,1
"ALS2",0.0922868233529601,-0.493717428899084,0.01,0.032,1
"R3HDM2",0.0923095298859602,-0.321146013574149,0.04,0.074,1
"MASTL",0.0924339952943939,1.1918125423791,0.035,0.017,1
"SNCA",0.0925886701749055,-0.691318401172484,0.01,0.032,1
"SRR",0.0926130104875237,1.1928516510594,0.035,0.017,1
"MED9",0.0926158701320492,0.881694491409654,0.065,0.039,1
"SOS2",0.0927043869945682,-0.503338953378567,0.06,0.1,1
"TRA2B",0.092733923380567,0.264676484250153,0.688,0.661,1
"N4BP2L2",0.0928473863415425,0.172355908269314,0.523,0.485,1
"KLHL8",0.092857895708255,-0.694301401332925,0.045,0.08,1
"ZBTB21",0.0928624489581338,0.759294006857353,0.065,0.039,1
"CTD-2020K17.1",0.0928873890244715,-0.914931692122393,0.04,0.073,1
"FIG4",0.0930375952086187,0.552469286806546,0.126,0.089,1
"PREB",0.0930977387179303,-0.483242091970145,0.151,0.203,1
"SLC35E1",0.0932321503866074,-0.987838630235813,0.05,0.085,1
"KLF9",0.0932563008578973,0.768840332840836,0.136,0.1,1
"AMMECR1L",0.0933571874455935,0.815681633165903,0.065,0.039,1
"FCER1A",0.0935863791842756,-4.84572591894231,0,0.014,1
"RP11-11N7.4",0.0935863791842756,-2.2572656745403,0,0.014,1
"GAREM2",0.0935863791842756,-2.58336903713891,0,0.014,1
"CDCA7",0.0935863791842756,-2.36257099312408,0,0.014,1
"CTLA4",0.0935863791842756,-2.84425806954465,0,0.014,1
"ITIH4",0.0935863791842756,-2.05076379859983,0,0.014,1
"SPTSSB",0.0935863791842756,-3.44253467108643,0,0.014,1
"RP11-362K14.5",0.0935863791842756,-2.51121128118609,0,0.014,1
"TPRG1",0.0935863791842756,-2.37431365672769,0,0.014,1
"PDE8B",0.0935863791842756,-1.87241894519234,0,0.014,1
"FKBP1C",0.0935863791842756,-1.98409937381852,0,0.014,1
"NOS3",0.0935863791842756,-2.45084787729883,0,0.014,1
"FOXP3",0.0935863791842756,-3.39573185708033,0,0.014,1
"RDH10",0.0935863791842756,-2.77200310602715,0,0.014,1
"ZNF517",0.0935863791842756,-2.38433108424095,0,0.014,1
"ENHO",0.0935863791842756,-2.30936232849259,0,0.014,1
"RAB39A",0.0935863791842756,-2.08374517060019,0,0.014,1
"RTKN2",0.0935863791842756,-2.99092116173951,0,0.014,1
"ZNF365",0.0935863791842756,-2.69368681270586,0,0.014,1
"ADAM12",0.0935863791842756,-2.61001011714544,0,0.014,1
"TRAV5",0.0935863791842756,-2.87745593950461,0,0.014,1
"ADSSL1",0.0935863791842756,-2.09603413294775,0,0.014,1
"THBS1",0.0935863791842756,-3.14811162771006,0,0.014,1
"RP11-161M6.3",0.0935863791842756,-2.32989467232838,0,0.014,1
"RP11-46D6.1",0.0935863791842756,-2.47123494605569,0,0.014,1
"RP11-42I10.1",0.0935863791842756,-2.48541044137243,0,0.014,1
"NKD1",0.0935863791842756,-2.38317848493068,0,0.014,1
"LINC00920",0.0935863791842756,-2.46718535484984,0,0.014,1
"HP",0.0935863791842756,-2.78508324910981,0,0.014,1
"PROCR",0.0935863791842756,-2.5599423610388,0,0.014,1
"BPI",0.0935863791842756,-2.84401572038445,0,0.014,1
"TSHZ3",0.0935863791842756,-2.80455538299524,0,0.014,1
"CTC-490G23.2",0.0935863791842756,-2.58025837263074,0,0.014,1
"CD3EAP",0.0935863791842756,-2.19750741865146,0,0.014,1
"NDUFA10",0.0935986856085749,-0.273857053242498,0.236,0.307,1
"APOBEC3G",0.0936848793723294,-0.676573621633041,0.221,0.27,1
"N4BP2",0.0937515965180067,-0.915647065837093,0.045,0.079,1
"ARHGAP27",0.093884663204656,-0.268889206277163,0.221,0.29,1
"GTF2F1",0.0939462954769413,-0.296057706169016,0.196,0.264,1
"RWDD4",0.0942328867581054,-0.579735326558062,0.09,0.135,1
"CEP85",0.094371906500511,-1.14742666070577,0.015,0.039,1
"GADD45A",0.0944053508545321,-0.930220916021219,0.07,0.109,1
"BEX4",0.0944120847209215,-0.374970795261966,0.146,0.199,1
"MMS19",0.0944894853890026,0.528063250355597,0.156,0.116,1
"PPP4R2",0.0945288207443025,-0.140295982618292,0.191,0.258,1
"PNPT1",0.094648978527392,-0.662833026240076,0.065,0.104,1
"FARS2",0.0946768347145519,0.520808566084012,0.136,0.097,1
"ZCCHC11",0.0948548066134587,0.389781757686915,0.281,0.231,1
"SERPINE2",0.0949765641298876,-2.21170077379825,0.01,0.031,1
"POLA2",0.0950539833260836,0.80249122887394,0.075,0.047,1
"AP2A2",0.0950926058228203,-0.458923437378629,0.121,0.171,1
"CARD6",0.095206037346263,-0.806820944418261,0.015,0.039,1
"PHF3",0.0953650589844032,0.227072076576077,0.407,0.356,1
"POLR3B",0.095576684673297,1.00927530200619,0.05,0.028,1
"SIRT3",0.095704781465659,-0.394407009536454,0.055,0.093,1
"ZNF286A",0.0957653922224273,0.481314249735869,0.055,0.031,1
"STAT6",0.0958388551693634,0.340942748016622,0.422,0.391,1
"SYCE1L",0.0959192472651917,-2.14810490282257,0.01,0.031,1
"DCTPP1",0.0959572306087816,0.500782919154501,0.221,0.177,1
"ZSCAN29",0.0960181409071831,1.05277619026149,0.05,0.028,1
"CEP170",0.0960989826557452,0.72797332510272,0.181,0.144,1
"ZNF37A",0.0961555575675908,0.898767476271541,0.136,0.1,1
"POLK",0.0961697386700966,0.452148625073166,0.191,0.149,1
"TGDS",0.0965670225566555,0.733555443401575,0.075,0.047,1
"SCCPDH",0.0966008723142781,-0.745609343909246,0.045,0.079,1
"C10orf35",0.0966222390088509,-2.28026694339648,0.005,0.023,1
"GAS6",0.0966222390088509,-2.43294983653062,0.005,0.023,1
"BLOC1S3",0.0966222390088509,-2.56317161762985,0.005,0.023,1
"SIRT2",0.0966733373376536,-0.408568740103373,0.181,0.241,1
"TIGD7",0.0969059486190261,1.05609788162676,0.05,0.028,1
"ARFGAP1",0.09711822349942,-0.729899207375313,0.07,0.109,1
"SLC1A4",0.0971255147457963,-0.99576563188985,0.02,0.046,1
"ST6GALNAC6",0.0971791354004774,-0.971895437440356,0.06,0.096,1
"AC097713.4",0.0971795506606546,-2.00568987731091,0.005,0.023,1
"CASP10",0.0971989393674036,-0.822498363971526,0.045,0.079,1
"PFDN4",0.0973261435285266,-0.287144916344061,0.161,0.221,1
"TPCN1",0.0973292654059632,0.729702641284849,0.111,0.077,1
"ULK1",0.0973536162704856,-0.787409908854322,0.03,0.06,1
"KIFAP3",0.0974749926651194,-0.551907548115807,0.07,0.111,1
"HACD3",0.0975469630247249,-0.459497924531334,0.055,0.093,1
"ATF6",0.0976513386723992,-0.603026331349533,0.09,0.134,1
"CEP295",0.0977753323020316,0.861069641258579,0.095,0.065,1
"NOD1",0.0978211522243149,0.979172230789774,0.116,0.084,1
"FAM131A",0.0980291974628339,-0.892553635673105,0.015,0.039,1
"RP11-140K17.3",0.0980705927590299,-0.842734655130996,0.035,0.066,1
"TMEM248",0.0982344646318221,0.468817675808472,0.307,0.268,1
"ACER3",0.0984248585021787,-0.565270921937395,0.085,0.128,1
"CERS6",0.0985035293212556,-0.417795227254286,0.03,0.06,1
"MBTD1",0.0986856018422527,-1.18713086244281,0.03,0.059,1
"RBM17",0.0987322584669973,0.360669702770288,0.402,0.369,1
"CEP120",0.0987792468965219,0.580550077371909,0.146,0.109,1
"ZNF516",0.0989266920356621,-0.845606112658714,0.025,0.053,1
"C1orf43",0.0991513316211331,-0.302888461373387,0.342,0.427,1
"LSM1",0.0992136423428856,-0.357411979910674,0.171,0.226,1
"CDC73",0.0992442771404995,-0.298979021437577,0.166,0.221,1
"BTG3",0.0992574957690219,0.566998551288008,0.166,0.125,1
"BTN3A3",0.0992906459326391,-0.48684910962195,0.126,0.175,1
"NAGLU",0.099361986288336,-0.953299387590528,0.02,0.046,1
"SLC9A3R2",0.0994345430392666,-1.37981218515595,0.005,0.023,1
"NAA30",0.0996713058548226,1.14184882210336,0.085,0.057,1
"SLF1",0.0998009652066226,0.526004214019365,0.106,0.072,1
"RP11-109G23.3",0.0998144020353547,-1.31152309382159,0.005,0.023,1
"SKA2",0.0998345132218452,-0.847039073774336,0.075,0.113,1
"PER3",0.099927977238235,-1.26891020243238,0.01,0.031,1
"DARS",0.100096305864591,0.467374951298915,0.332,0.287,1
"MBNL1-AS1",0.100195417502388,-1.25112673083876,0.005,0.023,1
"MBNL3",0.100294170385962,0.84001359835786,0.106,0.074,1
"RP11-182J1.1",0.100386359605357,-1.14151533667517,0.005,0.023,1
"ARVCF",0.100386359605357,-1.21642916993399,0.005,0.023,1
"ACP2",0.100475444771823,-0.42819548542743,0.045,0.08,1
"ZNF738",0.100537060355285,1.10125043501923,0.06,0.036,1
"NUDT8",0.100569090516347,-1.51514094128547,0.02,0.045,1
"ABCB7",0.10057857893296,0.77571999318144,0.171,0.136,1
"SLC27A4",0.10058159843519,-1.14624653367236,0.01,0.031,1
"BRD9",0.100627128911429,-0.441246779243254,0.126,0.176,1
"CASZ1",0.100639563248805,1.32242415714794,0.04,0.021,1
"PLA2G15",0.100664175584604,-0.587217230457799,0.025,0.053,1
"SAP25",0.100846238337022,-0.745695956450447,0.035,0.066,1
"SBF1",0.100862782702109,-0.640062759746698,0.08,0.121,1
"ATP11B",0.101109759369412,-0.662513072810564,0.126,0.171,1
"IL6ST",0.101125404460189,-0.333486982043277,0.181,0.239,1
"ORMDL3",0.101176641447244,0.413609508743337,0.211,0.163,1
"RP11-395A13.2",0.101211499185141,-0.486332479292722,0.015,0.039,1
"HIST1H2BB",0.101238622500002,-1.26421363793793,0.01,0.031,1
"ERC1",0.101318758312,0.718512119682028,0.131,0.094,1
"RAD51C",0.101349896530258,0.633636996754645,0.126,0.09,1
"AKR1B1",0.101384875756763,-0.330222612510959,0.206,0.268,1
"CPSF7",0.101407510109665,0.505710748257076,0.241,0.201,1
"TP53",0.101428276761071,-0.538383545636365,0.075,0.117,1
"NUDT4",0.101569988687411,0.390256771939071,0.266,0.225,1
"DOT1L",0.101662523009174,-0.536033344138613,0.03,0.06,1
"ASH2L",0.101886623879309,-0.440013686091344,0.06,0.099,1
"CRK",0.101922756204216,-0.35102258299837,0.085,0.13,1
"TMEM30A",0.101987965691866,0.482288188500868,0.231,0.19,1
"NARS2",0.102065354457272,0.987353543540749,0.09,0.061,1
"GPR108",0.102115995424685,-0.396402500925578,0.201,0.256,1
"RBM14-RBM4",0.102116487965636,1.43153573708994,0.03,0.014,1
"RALBP1",0.102385638973944,-0.358428216588168,0.161,0.215,1
"COMMD10",0.102426724764867,0.577032424509316,0.191,0.151,1
"BTBD6",0.102562194628275,-1.43124389993676,0.015,0.038,1
"AK9",0.102606893669229,0.916657195269168,0.055,0.032,1
"ATP6V1E2",0.102696454356599,1.06476517391578,0.065,0.04,1
"MT-ND4",0.102723374967549,-0.100897110327183,1,0.999,1
"HABP4",0.102729425917112,-0.967653210683654,0.01,0.031,1
"KIF27",0.102753578527926,1.37996911604228,0.03,0.014,1
"RP11-295G20.2",0.1027679566275,-1.17545450715199,0.025,0.052,1
"STUB1",0.102801826721393,-0.209407229591796,0.347,0.428,1
"RWDD3",0.102856444695164,0.555482649501146,0.206,0.167,1
"KIAA1551",0.102909302370005,0.240040869981013,0.497,0.461,1
"PSMF1",0.102912024498076,-0.34133224864006,0.367,0.432,1
"TRMT61B",0.103006265352177,0.633536479262787,0.126,0.09,1
"ARMC6",0.103219474728704,-0.339975254424708,0.065,0.105,1
"RBM4",0.103272207701236,-0.252347682872145,0.281,0.353,1
"CYSLTR1",0.10328102083553,0.706009234259181,0.166,0.13,1
"CSTF3",0.103340261036643,0.827556116569937,0.085,0.056,1
"LARP1B",0.103410041997198,-1.03102269220733,0.025,0.052,1
"TTI2",0.103488489097243,0.954721663012608,0.055,0.032,1
"ERLEC1",0.103489141029202,-0.15682651534456,0.136,0.194,1
"NACC1",0.103571318811845,-0.622447530648485,0.025,0.053,1
"TSPYL1",0.10366454840018,0.526549521579224,0.221,0.181,1
"LIPA",0.103806941512585,-0.212413979481819,0.201,0.271,1
"PTGES3",0.103850564601663,-0.22215288852317,0.588,0.673,1
"RP11-489E7.4",0.103888984693287,0.862525875729837,0.101,0.069,1
"PPP1R15A",0.104010894253481,0.226958322513438,0.819,0.858,1
"SLC35B1",0.104015265743882,-0.376452123212568,0.085,0.129,1
"SLC43A1",0.104068755261913,-1.04504965847483,0.015,0.038,1
"VTA1",0.104087306751242,0.411611990883334,0.201,0.158,1
"RAB1A",0.104307254185552,-0.195251019917567,0.156,0.218,1
"TRIB3",0.104314314401602,0.627926518003062,0.07,0.043,1
"TANGO2",0.104441892795726,-0.416942491375266,0.111,0.16,1
"REPS1",0.104485433715314,-0.179586927424631,0.146,0.204,1
"TCP11L2",0.104534342054859,0.658687038920782,0.141,0.105,1
"LRP10",0.104672389066819,-0.249014514441434,0.317,0.393,1
"ZNF487",0.104695162804054,-1.19771156831782,0.02,0.045,1
"SEC16A",0.104892719353978,-0.73301179614727,0.101,0.142,1
"FBXL14",0.104900072548627,0.851647304625309,0.03,0.014,1
"INTS3",0.104972796661006,-0.232770470994444,0.07,0.113,1
"TPCN2",0.104988145099562,-0.527138803671109,0.04,0.073,1
"RAB40C",0.105057405362845,-1.24605061151793,0.015,0.038,1
"MFSD9",0.105120369942534,0.79998772037825,0.055,0.032,1
"MRPL54",0.105128144398473,-0.192812803106281,0.302,0.389,1
"HNRNPF",0.105305291653326,0.1406586493048,0.618,0.59,1
"NONO",0.105618748134354,0.166418386244485,0.543,0.498,1
"TRMT112",0.105619037531218,0.162811515044999,0.573,0.552,1
"PEX13",0.105864687310769,1.0026695401729,0.08,0.053,1
"SGPL1",0.105874453329577,-0.494297338176986,0.04,0.073,1
"UTP23",0.105984135865058,0.305940592668337,0.221,0.173,1
"RHOT1",0.106049778955869,-0.151472950121068,0.101,0.148,1
"CRADD",0.106100016689434,-1.0344822567007,0.02,0.045,1
"PAQR7",0.10629745937673,-2.0077541691188,0,0.013,1
"RP1-159A19.4",0.10629745937673,-1.97428703537788,0,0.013,1
"SLC1A7",0.10629745937673,-2.77431964822519,0,0.013,1
"CTSK",0.10629745937673,-2.34014538806767,0,0.013,1
"C1orf61",0.10629745937673,-2.31109042196391,0,0.013,1
"SIPA1L2",0.10629745937673,-2.3652514799711,0,0.013,1
"TGFA",0.10629745937673,-2.65175761064797,0,0.013,1
"LBX2-AS1",0.10629745937673,-2.34046433110124,0,0.013,1
"AGAP1",0.10629745937673,-2.35220826197366,0,0.013,1
"RP4-613B23.1",0.10629745937673,-2.33063696148429,0,0.013,1
"CXCL3",0.10629745937673,-3.51223066678844,0,0.013,1
"PRLR",0.10629745937673,-2.36431740239535,0,0.013,1
"RAB44",0.10629745937673,-1.85346259111502,0,0.013,1
"RP11-390P2.4",0.10629745937673,-2.22809942143173,0,0.013,1
"STX1A",0.10629745937673,-2.24712694079576,0,0.013,1
"CCDC136",0.10629745937673,-2.39736457389474,0,0.013,1
"TRBV4-1",0.10629745937673,-4.45180119143395,0,0.013,1
"CTD-2532N20.1",0.10629745937673,-2.38508451223042,0,0.013,1
"OSR2",0.10629745937673,-1.74553780052867,0,0.013,1
"OPLAH",0.10629745937673,-2.61697931168491,0,0.013,1
"BACE1",0.10629745937673,-2.09662217832862,0,0.013,1
"HACD1",0.10629745937673,-2.53577759613033,0,0.013,1
"KRT1",0.10629745937673,-2.8232963648274,0,0.013,1
"RBMS2",0.10629745937673,-2.23970928039056,0,0.013,1
"TRAV12-1",0.10629745937673,-3.85303788133569,0,0.013,1
"TRAV12-3",0.10629745937673,-3.21214195489999,0,0.013,1
"TRAV16",0.10629745937673,-3.16718779769932,0,0.013,1
"LINC01146",0.10629745937673,-2.22819211928541,0,0.013,1
"EXOC3L1",0.10629745937673,-2.06400101501584,0,0.013,1
"DNAAF1",0.10629745937673,-2.244834814717,0,0.013,1
"CPNE7",0.10629745937673,-2.42629692511682,0,0.013,1
"MC1R",0.10629745937673,-2.45509930095103,0,0.013,1
"AC015688.3",0.10629745937673,-1.95086237791081,0,0.013,1
"SGK494",0.10629745937673,-2.2203379166818,0,0.013,1
"RP11-498C9.3",0.10629745937673,-1.77533164310662,0,0.013,1
"AC007773.2",0.10629745937673,-2.24150167279169,0,0.013,1
"IFNL1",0.10629745937673,-2.36879319319729,0,0.013,1
"SCARF2",0.10629745937673,-2.52690092086046,0,0.013,1
"LL22NC03-86G7.1",0.10629745937673,-1.98080716018932,0,0.013,1
"METAP1",0.106332234695532,-0.535042633721471,0.095,0.136,1
"EP400",0.106384840325094,0.538404706784792,0.226,0.183,1
"TUBB2A",0.106558686469516,0.419151379321154,0.226,0.18,1
"RAD23B",0.106635013900784,0.439505344838572,0.342,0.306,1
"ZNF582-AS1",0.106642769837784,0.907667467171847,0.03,0.014,1
"PARP9",0.10669300939147,-0.672683410401354,0.08,0.12,1
"SLC37A4",0.106824820841153,-1.00847619884874,0.015,0.038,1
"DHX16",0.106859794595318,-0.358008402343708,0.075,0.116,1
"MARCH7",0.106957828957591,0.374890597819995,0.307,0.272,1
"NBPF1",0.107017588271465,0.686851683063255,0.141,0.106,1
"DYRK1A",0.107025195361072,-0.425241701397332,0.08,0.123,1
"NR1D1",0.107040768229338,-0.7336531362111,0.04,0.072,1
"HEXDC",0.107067295676919,-0.480427893532724,0.085,0.127,1
"FGFR1OP2",0.107324611222997,-0.379368337510354,0.266,0.325,1
"MORF4L1",0.107411656412173,-0.14844259744623,0.573,0.664,1
"CPSF3",0.107450065429941,-0.550775619441032,0.06,0.097,1
"ELP6",0.107612133938874,-0.336845562775106,0.085,0.128,1
"AGK",0.107636592555774,-0.637764010724918,0.08,0.119,1
"NBPF20",0.107777462825256,1.25051644758157,0.045,0.025,1
"ZNHIT2",0.107994366440436,-0.670423755574052,0.025,0.052,1
"HSPA1B",0.108006755044172,-0.661828376536969,0.05,0.084,1
"CLCN7",0.108063124512149,0.557937849170103,0.206,0.168,1
"JMJD4",0.108137596708381,0.721101358840162,0.095,0.065,1
"RP5-1071N3.1",0.108180234699281,2.15816071237814,0.015,0.005,1
"RP11-18H7.1",0.108227740616854,-1.88586905943358,0.01,0.03,1
"CTD-2562J15.6",0.108323940104204,-0.292032728822825,0.085,0.129,1
