"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MAP3K14-AS1",0.0490500445367591,-2.27113091535711,0.007,0.022,1
"PTGER2",0.0490801178254984,-0.267004783763544,0.298,0.216,1
"ICE1",0.0491530619233376,-1.00180001071187,0.158,0.182,1
"CDK2",0.0491564068387444,-1.78882682035406,0.014,0.032,1
"PRMT6",0.0491686015485709,-1.9445266267287,0.021,0.041,1
"FANCM",0.0492158658630525,-1.92511743356086,0.014,0.032,1
"KANSL1-AS1",0.0492645053434139,-0.138236665337684,0.098,0.064,1
"IGKV3-11",0.0492703933136622,-6.93542284560475,0.007,0.022,1
"DRG1",0.0493749848872045,-0.169599377477663,0.223,0.159,1
"OXLD1",0.0493914383964577,-0.173839086392104,0.258,0.186,1
"NMB",0.0495140669771854,-1.80890322077418,0.014,0.032,1
"IGKV1-5",0.0495654831645718,-6.00528232660028,0.007,0.022,1
"DCK",0.0496060668234293,-0.742186190305524,0.295,0.295,1
"MRPL46",0.0496723926332499,-1.18152269004343,0.093,0.122,1
"DYRK1A",0.049731579409205,-0.245851920988271,0.149,0.102,1
"USP21",0.0497777998935912,-1.1596782360737,0.044,0.07,1
"STAU1",0.0498037653413689,-0.209326671574227,0.286,0.205,1
"B3GLCT",0.0499231365837848,-1.75061766450844,0.019,0.038,1
"SPIN3",0.0499364287920081,-1.88731088049474,0.007,0.022,1
"C9orf139",0.0499789564644647,0.289310873327735,0.035,0.018,1
"ARMCX5",0.0500376015189852,-1.16161839621193,0.044,0.07,1
"MAPRE3",0.050043674045836,0.390851815697949,0.035,0.018,1
"ZNF317",0.0500940346451954,-1.27396537757663,0.058,0.086,1
"GTF2F2",0.0501324372951541,-0.144355562103696,0.195,0.138,1
"TAF5L",0.0502525434040868,0.187686662340337,0.047,0.026,1
"TLR10",0.0503732715099807,-1.48120029071286,0.04,0.064,1
"INPP5A",0.0504169609026515,0.722819793750954,0.026,0.011,1
"UBXN8",0.0505284388740493,0.225838385990986,0.047,0.026,1
"TTPAL",0.0505284388740493,0.339110256965196,0.047,0.026,1
"MRPS15",0.0505293431735013,-0.155196000320275,0.351,0.248,1
"NCK1",0.0505771530229211,-0.12028735477052,0.251,0.18,1
"AC068831.15",0.0505995617940069,2.16483741457059,0.012,0.003,1
"ING4",0.0506591697680466,-0.126431310947601,0.228,0.164,1
"LTB4R",0.0506714209845717,-0.38473943518458,0.093,0.06,1
"RP11-315I20.1",0.0507292899430214,1.82936243055978,0.012,0.003,1
"RP11-166O4.6",0.0507292899430214,1.9759483531272,0.012,0.003,1
"SEC24B",0.0507455190658886,-1.09043481132584,0.107,0.136,1
"ZNF439",0.0507767059055246,-1.56933247040943,0.033,0.056,1
"ZNF440",0.0508257798831068,0.33689835366089,0.035,0.018,1
"NAGPA",0.0508954270560565,-0.162748308129537,0.165,0.115,1
"STX17",0.0509137900524508,-1.2091284002818,0.112,0.138,1
"DHX16",0.0509287643928668,-0.264742682908338,0.144,0.099,1
"MKNK2",0.0509520096458185,-0.134808856990369,0.372,0.272,1
"FBXO21",0.050958494933246,-0.989894420424884,0.126,0.152,1
"ETV2",0.0509690751104325,0.519322066430357,0.03,0.014,1
"PRR7-AS1",0.0511201471476368,1.70647386865533,0.012,0.003,1
"PTOV1-AS1",0.0511201471476368,1.44695091706103,0.012,0.003,1
"XAF1",0.0511419305094526,-0.261716149955761,0.323,0.232,1
"UBIAD1",0.0513034272502003,-1.06904441123233,0.088,0.118,1
"RP11-75C10.9",0.051382116994576,1.2908705844054,0.012,0.003,1
"TXNDC11",0.0514433575140191,-0.289947632833756,0.214,0.149,1
"RP11-582J16.5",0.0515135227563957,1.14286120761361,0.012,0.003,1
"CEACAM19",0.0515135227563957,1.11878507057204,0.012,0.003,1
"STRAP",0.0515605529927647,-0.476022912099569,0.449,0.408,1
"NCOA6",0.0515775386433289,0.115336499311259,0.098,0.065,1
"NPPA-AS1",0.0517771781680848,0.939890338774511,0.012,0.003,1
"SPRED2",0.0517771781680848,0.904915218868001,0.012,0.003,1
"RP11-213H15.1",0.0517771781680848,0.767966942005915,0.012,0.003,1
"ANGPT2",0.0517771781680848,1.12125144473724,0.012,0.003,1
"RP5-858L17.1",0.0517771781680848,0.244532101104641,0.012,0.003,1
"S1PR2",0.0517771781680848,0.951141813431334,0.012,0.003,1
"NANOS3",0.0517771781680848,1.20479792213624,0.012,0.003,1
"NUP205",0.0518741025223844,-1.4442276267335,0.049,0.074,1
"C10orf128",0.0518813036549382,-1.54410933430303,0.016,0.035,1
"ZNFX1",0.0519373861183852,-0.115152672644429,0.256,0.186,1
"TIAL1",0.0519708886326932,-0.626888259115972,0.328,0.321,1
"ATG14",0.0519984401357937,-1.15398879361058,0.079,0.107,1
"VCPIP1",0.0522225863844296,-0.210088315217952,0.135,0.093,1
"HSPA13",0.052256339798769,-1.27711874143698,0.044,0.069,1
"DDRGK1",0.0522776426728809,-0.156140502240651,0.263,0.188,1
"LDAH",0.0522987214570545,-1.29836529769665,0.033,0.056,1
"SUV39H1",0.0524196703335333,-1.28269773736627,0.021,0.041,1
"CNBD2",0.0524742598565721,-1.26689749818835,0.077,0.105,1
"MED18",0.05256153480295,0.499839590230711,0.03,0.014,1
"RELA",0.0525684999044252,-0.811165523274839,0.249,0.259,1
"NMNAT3",0.0525685456966898,0.145303539661767,0.026,0.011,1
"RP11-124N14.3",0.0525685456966898,-0.205681424508691,0.026,0.011,1
"C5orf42",0.0526355709723908,-1.61552540090432,0.03,0.053,1
"PORCN",0.0527203764824622,-1.37862764728361,0.033,0.056,1
"RP11-147L13.2",0.052854582408165,0.383006805920626,0.049,0.028,1
"ZBTB24",0.0528934761764233,-0.116231041952237,0.135,0.093,1
"N4BP2",0.0530757807780506,-0.297661649479712,0.098,0.064,1
"C19orf35",0.053373234065558,-0.34268095632532,0.03,0.014,1
"PLD6",0.0533982295037973,-2.91579625225611,0.005,0.018,1
"UBR3",0.0534006966281914,-0.110435494341038,0.112,0.075,1
"SMARCA2",0.0534715283747114,-0.79673407974951,0.242,0.253,1
"PLPP6",0.0534865996900519,-2.41954908330036,0.005,0.018,1
"LINC00944",0.0534865996900519,-2.51482453069623,0.005,0.018,1
"SLBP",0.0535192784461519,-0.174252746853057,0.291,0.207,1
"CDK5RAP2",0.05355599604386,-0.217340576098199,0.107,0.071,1
"MTMR8",0.0535750919755773,-2.37887498085161,0.005,0.018,1
"TRIM32",0.0535750919755773,-2.4664924360682,0.005,0.018,1
"TMEM256-PLSCR3.1",0.0535750919755773,-2.56011675595974,0.005,0.018,1
"ZNF610",0.0535750919755773,-2.82955464563272,0.005,0.018,1
"CD163",0.0536892174565529,-2.00022752965964,0.028,0.049,1
"RP11-539L10.3",0.0538645219217744,0.442177009386287,0.049,0.028,1
"ZNF611",0.0539447569572796,-1.76358109650584,0.044,0.068,1
"PIGP",0.0540129437117732,-0.191071668773558,0.184,0.13,1
"C2orf44",0.0540193892126699,-1.87850854347395,0.005,0.018,1
