"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj"
"RBBP8",0.65239369545229,0.311016903626153,0.031,0.039,1
"MAPK13",0.652663256700073,0.535406180572986,0.078,0.071,1
"TRAF3IP2",0.652837999843325,0.607645781362813,0.031,0.026,1
"TRIM58",0.65289818219364,0.351825106001063,0.016,0.021,1
"TAZ",0.653025339965092,0.399519415239405,0.099,0.117,1
"COX15",0.653317248295859,0.342373095576529,0.047,0.057,1
"TIA1",0.653462709674417,0.134089634602911,0.094,0.108,1
"USP22",0.653911224189885,0.484789251065143,0.125,0.12,1
"TMEM161A",0.653977135157412,0.698342298951131,0.047,0.041,1
"DLGAP1-AS1",0.654044909077408,-0.347736286848352,0.047,0.055,1
"ZW10",0.654250093629564,0.372071390701749,0.016,0.021,1
"MARCH5",0.654857206276994,0.232000032455109,0.089,0.103,1
"CDK5RAP3",0.655041900084374,0.344941417940561,0.214,0.217,1
"DIS3",0.655302802937991,-0.344117784776132,0.057,0.065,1
"DVL2",0.655598204276306,0.51242468027355,0.062,0.056,1
"JMJD1C",0.655935920619173,0.362189234918104,0.292,0.311,1
"OXSR1",0.656277069630394,0.510569430113117,0.099,0.092,1
"PRR11",0.656280111750676,0.648525756244709,0.016,0.021,1
"ZBTB45",0.656654705007059,1.7515326268603,0.016,0.012,1
"PSMD14",0.657148315436667,0.147486058207877,0.13,0.15,1
"PRKAB1",0.657340013452724,0.654154666202359,0.052,0.046,1
"C10orf76",0.657399622540036,0.769775384647499,0.062,0.057,1
"CTD-2341M24.1",0.65750836587976,0.997018364814914,0.016,0.012,1
"ZER1",0.657634863327474,0.460835283670441,0.016,0.021,1
"BTAF1",0.657852671043488,0.459635608267588,0.062,0.056,1
"SLC16A1",0.657930361957515,0.414947902301964,0.021,0.027,1
"PHF7",0.658130566387211,0.5167188823827,0.031,0.026,1
"GCN1",0.658528593674055,0.503264154703246,0.021,0.027,1
"EIF2B2",0.659362008412271,0.119218283681284,0.052,0.062,1
"CTB-152G17.6",0.660178850675477,0.154569977444844,0.026,0.021,1
"MRPS16",0.66029769233657,0.205892820093732,0.146,0.171,1
"PRDM4",0.660490039805897,0.646424611153686,0.052,0.046,1
"THAP4",0.660674742489024,0.130189175513172,0.057,0.067,1
"EXOSC5",0.661309893091423,0.103185401230815,0.094,0.108,1
"GOLGB1",0.661611341109749,0.220004672190933,0.109,0.127,1
"TWSG1",0.661783355862215,0.922390583057958,0.016,0.012,1
"MEA1",0.661857312167117,0.137099260038417,0.172,0.2,1
"PELI1",0.662069751661718,-0.14284654976792,0.073,0.083,1
"PIK3R4",0.662258901959649,0.484183807714389,0.031,0.026,1
"STX5",0.662633296637422,0.390597159052021,0.214,0.213,1
"ITPKC",0.662639684257281,1.00043933773772,0.016,0.012,1
"SNAPC1",0.662743751532929,0.548386807384728,0.052,0.046,1
"ORAI3",0.662987010378469,0.279450463791621,0.13,0.122,1
"FAM73A",0.663211223289326,0.115898449766501,0.057,0.066,1
"SLC25A30",0.663496453868696,0.949989530202325,0.016,0.012,1
"SEC31B",0.664353663728782,0.932858736322591,0.016,0.012,1
"R3HDM4",0.664959245185812,0.145285668051408,0.193,0.219,1
"LAS1L",0.664970596206133,0.489706010381045,0.068,0.08,1
"CD47",0.665446672515623,0.140424796126878,0.453,0.492,1
"APPBP2",0.665482249359864,0.772841653469871,0.078,0.073,1
"PES1",0.665513124555892,0.399245251990679,0.094,0.086,1
"TMEM135",0.666069400315628,0.733844456105823,0.016,0.012,1
"SMTN",0.666069400315628,0.631699670808731,0.016,0.012,1
"SELO",0.666356038415985,0.485590220289581,0.052,0.046,1
"TMEM109",0.666461923620723,0.211667226006283,0.234,0.228,1
"CREBZF",0.666654122413583,0.448046326764105,0.089,0.081,1
"TRAK1",0.666735787531724,0.384230299043091,0.062,0.073,1
"CD99L2",0.666767253142013,-0.387145236710714,0.026,0.032,1
"ZBED6",0.666808125596271,0.532675918868854,0.052,0.046,1
"LIPT2",0.666927925098416,0.792157496677186,0.016,0.012,1
"RP5-1028K7.2",0.666989592994977,0.26918348527009,0.031,0.026,1
"LYRM1",0.667181162453747,0.212217998243366,0.094,0.108,1
"PAIP2",0.667337952592864,0.156888783647136,0.51,0.54,1
"SLC35G2",0.66778688624194,0.727214934642286,0.016,0.012,1
"AP001258.4",0.66778688624194,0.534680907493517,0.016,0.012,1
"PIK3CA",0.667871765722222,0.251711806742538,0.068,0.079,1
"HIST1H1E",0.667965375797844,0.270148362650348,0.156,0.18,1
"R3HCC1",0.668840629089386,0.153422716707499,0.089,0.102,1
"ZNF487",0.668879725120064,0.40181423264098,0.036,0.031,1
"ZFR",0.669447627860298,0.364685610250185,0.146,0.17,1
"B3GNT7",0.669506113704395,0.429623807488336,0.016,0.012,1
"ZNF540",0.669506113704395,0.557138501393402,0.016,0.012,1
"PRDM15",0.669506113704395,0.664305861329304,0.016,0.012,1
"TCP1",0.669646112398335,0.209887350234463,0.25,0.286,1
"NELFCD",0.669691399545172,0.212558251872922,0.161,0.187,1
"VPS11",0.669786198690348,0.20771801652614,0.052,0.062,1
"ZNRD1",0.669880839761992,0.108326229787071,0.135,0.153,1
"CCDC102A",0.67055062348104,-0.220479099472286,0.047,0.055,1
"ZNF500",0.670595982143674,-0.193391815222088,0.031,0.038,1
"PPP3R1",0.671626552599197,0.162598879393505,0.109,0.125,1
"WRAP53",0.671740663572219,-0.329958942954359,0.026,0.032,1
"NEK1",0.672072700375389,0.482636886334782,0.047,0.041,1
"KCNK12",0.672088203141302,0.533474041899035,0.016,0.012,1
"ORC5",0.672155218122959,0.410842629620004,0.036,0.031,1
"KHSRP",0.672829393679491,0.588201486530011,0.078,0.071,1
"IST1",0.673179649988625,0.337087106224365,0.141,0.135,1
"SCAP",0.673400174596049,0.328340184121969,0.062,0.073,1
"DNAJC14",0.67381263966343,0.213002158120246,0.052,0.062,1
"HSPA4",0.673917672529092,0.539274327288957,0.141,0.138,1
"AXIN1",0.673956483956951,-0.183387325629903,0.047,0.055,1
"HOOK1",0.674122430266271,-0.560373822738697,0.021,0.026,1
"MBTPS1",0.675010716945566,0.260929195043505,0.099,0.114,1
"ZNF445",0.675064289281152,-0.134803926817643,0.026,0.032,1
"UCK1",0.675099053312017,0.295157462163961,0.057,0.067,1
"CA5B",0.676094284817663,0.248164078911964,0.068,0.079,1
"C1GALT1",0.67619858235489,0.185346283468919,0.141,0.162,1
"WDR60",0.676227812709219,0.307862349947362,0.057,0.051,1
"GLO1",0.676379839677367,0.448266151425165,0.188,0.218,1
"OGFOD2",0.676386961128416,0.63129937841484,0.047,0.041,1
"SPIN4",0.676400281894243,0.35885397848437,0.016,0.012,1
"ORAOV1",0.676866987998408,0.423971287261213,0.047,0.041,1
"FBXW4",0.677063585331923,0.578865800847906,0.062,0.057,1
"PLA2G6",0.677193252809293,-0.503350425725952,0.021,0.026,1
"CCNG1",0.677219026532061,0.308875203597383,0.25,0.263,1
"FXR2",0.67722096728462,-0.102368997669338,0.031,0.038,1
"CAND1",0.677909999650075,0.334228985140552,0.161,0.159,1
"NME4",0.677940776612364,0.407366397623169,0.068,0.061,1
"TMEM218",0.678220089352079,0.113922186821179,0.083,0.095,1
"PRMT9",0.678856341050652,0.153182140739686,0.182,0.199,1
"AKR1B1",0.679105562058301,0.236995001621579,0.193,0.222,1
"SZT2",0.679152163661592,0.223689959694351,0.042,0.05,1
"TBC1D23",0.679152163661592,0.330047812146334,0.042,0.05,1
"OSER1",0.679317021027898,0.134122604947233,0.125,0.141,1
"TMEM18",0.679839241610142,0.200388744138122,0.078,0.09,1
"PIGN",0.679854881211316,1.25340880312678,0.021,0.017,1
"ARV1",0.679864496654808,0.486826437611315,0.089,0.081,1
"FH",0.680006521704729,0.722977761435608,0.104,0.1,1
"BDP1",0.680387808765341,0.274174319458171,0.167,0.162,1
"KIAA0922",0.68156106663769,0.661918843041385,0.083,0.078,1
"TMCO4",0.681674406016261,0.411415053703656,0.047,0.041,1
"DCTN1",0.681761233362761,0.203236181546766,0.078,0.089,1
"FAHD2B",0.681843016821809,-0.602801600586941,0.016,0.02,1
"TMUB1",0.682408400334347,0.33232784115452,0.177,0.172,1
"NOL8",0.682725714411477,0.430006407383603,0.083,0.096,1
"PHF20",0.682814900722786,0.182782345339845,0.234,0.272,1
"NDUFAF7",0.682961411806038,0.697015609983251,0.052,0.047,1
"TCTA",0.683005893730015,0.428444573524259,0.099,0.092,1
"TRAPPC9",0.683358595190041,0.3247531363198,0.042,0.036,1
"ZNF322",0.683401005484034,-0.27051285213931,0.026,0.032,1
"NBPF11",0.683871017038338,0.169390538478861,0.031,0.038,1
"CEP57L1",0.684258588886926,0.968817890718039,0.021,0.017,1
"HNRNPC",0.684892791400515,0.143619167241656,0.594,0.673,1
"RABEPK",0.684983620807512,0.342686204683472,0.042,0.05,1
"ERP27",0.684993590066592,1.22592632197049,0.021,0.017,1
"CHRNE",0.684993590066592,0.929649429885091,0.021,0.017,1
"RYK",0.685225466959471,0.731630533540723,0.052,0.047,1
"FAF2",0.685347787982307,0.314048194983091,0.057,0.051,1
"RP5-1180E21.5",0.685409155498379,0.117880794324142,0.031,0.038,1
"CCL28",0.685922158595133,0.300181202419969,0.042,0.036,1
"STIM1",0.686277541031059,0.269089297708938,0.078,0.09,1
"ZBTB24",0.686801631790074,0.585652040037806,0.078,0.072,1
"RIF1",0.686982447487313,0.264475324695921,0.099,0.113,1
"LCOR",0.687390511222102,0.313279773302677,0.068,0.078,1
"ADO",0.687462035791097,0.115329435215724,0.031,0.038,1
"THOP1",0.687462035791097,0.188644178711431,0.031,0.038,1
"SLC25A16",0.687674015464898,-0.161458263706358,0.021,0.026,1
"PLEKHJ1",0.68769561285084,0.185029475242556,0.224,0.262,1
"NDUFAF1",0.687927366978695,0.342183155835087,0.062,0.073,1
"MTX3",0.687936571994479,0.734906791634689,0.021,0.017,1
"CRTC3",0.688302848947102,0.458053859026202,0.12,0.114,1
"FUNDC1",0.689260937348102,0.180756399419538,0.057,0.066,1
"SHQ1",0.689517222679816,0.215093175255039,0.031,0.038,1
"PRMT3",0.690146917240655,0.835583553201318,0.021,0.017,1
"DHX37",0.690494934888718,0.25581613436492,0.036,0.044,1
"CSNK1E",0.6908445786909,0.538688899656247,0.057,0.052,1
"ARL2BP",0.6909625265089,0.112738851705711,0.234,0.268,1
"PEX7",0.691216951343995,0.132502919863131,0.026,0.032,1
"NUP43",0.691595010248199,1.06298922885797,0.026,0.022,1
"NOMO3",0.691621951836173,0.750960799223754,0.021,0.017,1
"CHCHD4",0.691932998586379,0.431445322235237,0.036,0.044,1
"RP11-706O15.1",0.692247442471873,0.888561479747458,0.026,0.022,1
"PFKM",0.692359908600469,0.725730204231112,0.021,0.017,1
"ZNF169",0.692627128219327,-0.196378960592546,0.021,0.026,1
"VRK1",0.692826887710137,0.614729518712419,0.083,0.077,1
"NBPF10",0.693456181185276,0.14607916483128,0.026,0.032,1
"C11orf71",0.693540311807368,0.439648760153357,0.042,0.05,1
"ENDOD1",0.693552991829052,1.01924937347374,0.026,0.022,1
"ST3GAL3",0.693813301267057,-0.169970794440725,0.016,0.02,1
"H6PD",0.69385453781561,0.659994304089203,0.052,0.047,1
"USP37",0.694016402513067,0.286703746673016,0.026,0.032,1
"OSBPL11",0.694244153921073,0.349612289458674,0.099,0.114,1
"TSGA10",0.69481245652022,0.336613397562738,0.036,0.044,1
"POFUT2",0.695137363525334,0.212435487404254,0.026,0.032,1
"BBS7",0.69522667694228,-0.162822900618205,0.016,0.02,1
"FKRP",0.695268640841843,-0.386569350656311,0.01,0.014,1
"HMHA1",0.695531935355247,0.105461101774065,0.49,0.532,1
"PCK2",0.695984232343721,0.738050467181418,0.068,0.062,1
"ATXN7L3",0.696410891557989,0.996183920726781,0.036,0.032,1
"DNTTIP2",0.696714442129518,0.10098414052599,0.167,0.187,1
"RAD51B",0.696793762439858,0.594410393915059,0.021,0.017,1
"CABP4",0.696820840391101,0.858800681117176,0.026,0.022,1
"FANCM",0.698056603592596,-0.136434050997459,0.016,0.02,1
"DOCK7",0.698129560794822,0.968714507777392,0.026,0.022,1
"RNF185",0.698129560794822,0.928795644083537,0.026,0.022,1
"ASNS",0.698164868688459,0.797573381172124,0.031,0.027,1
"PORCN",0.698216004744603,-0.264669522714045,0.031,0.037,1
"DNPEP",0.698254884955139,0.282779019428475,0.151,0.172,1
"PSPC1",0.69828520012955,0.109661594983377,0.13,0.145,1
"NIPAL2",0.698652235644787,-0.385999152670534,0.01,0.014,1
"PRC1",0.698652235644787,-0.505248491308169,0.01,0.014,1
"ZNF74",0.698652235644787,-0.255940496237073,0.01,0.014,1
"COX11",0.698666894240797,0.200802281355903,0.115,0.129,1
"TBC1D17",0.698771381668114,-0.122749393247355,0.057,0.064,1
"ZCCHC2",0.699065944261451,0.188350433067478,0.026,0.032,1
"RXRB",0.699074840840147,0.329460859301066,0.115,0.108,1
"R3HDM1",0.699195609501824,0.441651798612833,0.068,0.062,1
"MBD5",0.69924307769286,0.121239374479184,0.073,0.083,1
"HAUS5",0.699319837891449,0.817931934622672,0.042,0.037,1
"RP11-370I10.12",0.699459135338062,0.167090790601219,0.021,0.026,1
"CPED1",0.699499073875008,-0.108511903554238,0.01,0.014,1
"FAM58A",0.699541078498824,0.32618043486708,0.115,0.108,1
"GATB",0.699649438352613,0.804791234799206,0.031,0.027,1
"MRPL40",0.699738408409036,0.242118949299136,0.172,0.169,1
"XX-FW83563B9.5",0.699755441228186,0.438372487559969,0.021,0.017,1
"FOLR2",0.699755441228186,0.370110463004073,0.021,0.017,1
"LARP4",0.699781676464908,0.898657653701746,0.052,0.047,1
"TXNDC12",0.700859960336443,0.15515417091588,0.208,0.24,1
"ZNF579",0.701193858669561,-0.240301326378969,0.01,0.014,1
"COL6A3",0.701193871180571,-0.179060334890358,0.01,0.014,1
"NHLRC2",0.701378632904818,0.467088979617428,0.031,0.038,1
"ZNF761",0.701405283832399,0.708588996384807,0.026,0.022,1
"POLR3C",0.701439243970753,0.252636053301503,0.047,0.055,1
"C8orf82",0.701452656595791,0.294753276656277,0.089,0.081,1
"TRIM3",0.70159992024713,-0.106081230264946,0.016,0.02,1
"ASCC3",0.701981383657243,0.68004125943038,0.094,0.089,1
"KLHL12",0.702030313113384,0.400626405407034,0.036,0.044,1
"SLC35D1",0.702041828367401,-0.112815590746413,0.01,0.014,1
"SLC25A23",0.702041828367401,-0.369658396083558,0.01,0.014,1
"ZNF692",0.702413558081363,0.11596506190044,0.042,0.036,1
"GOLGA8A",0.702491785510258,0.193696674932903,0.047,0.041,1
"ZNF41",0.702890156648939,-0.168703183257696,0.01,0.014,1
"AASDH",0.703558809272677,0.640957030445809,0.068,0.062,1
"L1TD1",0.704443233387171,0.178841687293675,0.021,0.026,1
"ZBED5-AS1",0.704456141438623,0.515301737328127,0.062,0.073,1
"KIAA1524",0.704587922703856,0.118469383922085,0.01,0.014,1
"TMEM79",0.704686566099513,0.667547389072645,0.026,0.022,1
"YAE1D1",0.705149737281362,0.304909571900114,0.016,0.02,1
"RP4-605O3.4",0.705255700259597,0.4061053973083,0.026,0.032,1
"ALPK1",0.705255705698761,0.437370919093435,0.026,0.032,1
"ZFYVE27",0.70529907441689,0.382734294161446,0.062,0.057,1
"DDI2",0.705336545471891,0.204136625392277,0.047,0.055,1
"C6orf106",0.705387915752236,0.269873566672041,0.057,0.066,1
"RIMKLB",0.70573093107238,0.703886542169157,0.036,0.032,1
"CHCHD7",0.705963127432761,0.294780608369164,0.203,0.203,1
"MRPL34",0.706224337623442,0.137289108707057,0.193,0.221,1
"CMTR2",0.706276460012716,0.379087822131528,0.089,0.082,1
"ICK",0.706383230368038,0.381084553679372,0.026,0.032,1
"HSPD1",0.70655396380167,0.17937301429192,0.297,0.307,1
"GABBR1",0.706558761596018,0.541845791869285,0.031,0.038,1
"CTD-2017F17.2",0.706571468658618,0.1131197299552,0.016,0.02,1
"GSPT2",0.706940065771779,0.34476389039652,0.021,0.026,1
"TMEM168",0.707003247519229,0.601376772880152,0.042,0.037,1
"MTHFD1L",0.70713733125856,0.250267108733365,0.01,0.014,1
"AMMECR1L",0.707282718810268,0.195340810763177,0.016,0.02,1
"SNAI3",0.707315557710709,0.722504483323641,0.026,0.022,1
"ZFP14",0.707519916066784,0.529563365258502,0.099,0.094,1
"HCG11",0.707564768049758,0.467018152739995,0.021,0.026,1
"PRMT6",0.707685877523144,0.6541388409442,0.031,0.027,1
"ZNF202",0.707987866157854,0.230208863518374,0.01,0.014,1
"KIAA0556",0.707987866157854,0.112798150030898,0.01,0.014,1
"GDPD1",0.707987866157854,0.23868838163164,0.01,0.014,1
"AL133245.2",0.707994224525527,0.204576094135267,0.016,0.02,1
"ABL2",0.708018701849986,0.435554997419866,0.052,0.047,1
"RELL2",0.708543547792916,0.705201764491056,0.042,0.037,1
"EIF2B4",0.708550408494348,0.402009784888147,0.057,0.066,1
"FAM102B",0.708705985244756,0.372172392659962,0.016,0.02,1
"TFAP4",0.708965315216911,0.524736680577615,0.073,0.067,1
"ENDOV",0.709536039587246,0.656705477530939,0.083,0.078,1
"PIBF1",0.709638372213178,0.548226794641655,0.078,0.073,1
"RP11-532F6.3",0.709690028294261,0.397130272972073,0.01,0.014,1
"CHST14",0.710073358246718,0.625820724567386,0.031,0.027,1
"CASC3",0.710360242816435,0.114480831102531,0.083,0.094,1
"ERAP2",0.71038314365191,0.71263354419438,0.078,0.073,1
"AC004893.11",0.710541653615347,0.541502616300741,0.01,0.014,1
"ENGASE",0.710670668471425,0.583984856416458,0.031,0.027,1
"FAM173B",0.710842791819854,0.397261719862268,0.016,0.02,1
"ASPHD2",0.710842791819854,0.383392450367616,0.016,0.02,1
"GATSL3",0.710842791819854,0.500922793970479,0.016,0.02,1
"CENPQ",0.710899754247972,0.609420475117897,0.026,0.032,1
"TEX2",0.711393640492072,0.470302919171341,0.01,0.014,1
"SCOC-AS1",0.71155556694523,0.410315266585199,0.016,0.02,1
"SCYL3",0.71178526045862,0.448164398241645,0.036,0.032,1
"BRAT1",0.711815869949223,0.386135106954642,0.083,0.077,1
"POLK",0.711827779102169,0.276239162123597,0.12,0.136,1
"RP11-517P14.2",0.712245987963033,0.550025107552925,0.01,0.014,1
"MATN1-AS1",0.712268594266389,0.509870113221377,0.016,0.02,1
"ARHGAP32",0.712268594266389,0.469703275785415,0.016,0.02,1
"SFR1",0.712443256956624,0.193638853875579,0.062,0.071,1
"DDHD1",0.712589967086692,0.414924536840691,0.089,0.102,1
"METTL3",0.712752731213482,0.2653546571343,0.073,0.083,1
"ZNF142",0.713098695065474,0.704276723330809,0.01,0.014,1
"GEMIN7",0.713115656967622,0.229581392427086,0.12,0.113,1
"NHP2",0.713748276000213,0.106237428902332,0.307,0.36,1
"MAN2B2",0.714278481792095,0.597724443560842,0.062,0.058,1
"IQSEC1",0.714529545580927,0.507464221309784,0.125,0.123,1
"CALCOCO1",0.715043467922773,0.417016839466819,0.078,0.089,1
"ASH1L-AS1",0.715123214226469,0.509646423220731,0.016,0.02,1
"ZNF227",0.715223386537017,0.332147849108658,0.026,0.022,1
"UNC93B1",0.715277827677626,0.264427127813163,0.177,0.204,1
"TRIM73",0.716544361864583,0.372684203232377,0.026,0.022,1
"GBA2",0.716778490200147,0.601448755276661,0.042,0.037,1
"UAP1L1",0.717981824110645,0.751634262721129,0.016,0.02,1
"TTBK2",0.71807036326414,0.792093915949355,0.052,0.048,1
"SWI5",0.718264995684627,0.437409226407595,0.073,0.067,1
"C2orf49",0.718393432968949,0.685032450589544,0.068,0.062,1
"IRF2BPL",0.718402766804663,0.442259625695366,0.094,0.088,1
"IFNAR1",0.719033426039858,0.347945733786064,0.177,0.178,1
"ARIH2OS",0.719515734235589,0.210246109642245,0.042,0.049,1
"PCYT2",0.719650663297032,0.250485364818303,0.073,0.066,1
"ATP6V1H",0.719966878780344,0.165458224670154,0.125,0.141,1
"SNX8",0.720128823860404,0.767801829502941,0.047,0.055,1
"CTC-523E23.11",0.720146953337616,0.267868670382044,0.099,0.091,1
"XPOT",0.720501148106698,0.197050603631713,0.062,0.071,1
"ZNF699",0.720624000534562,0.474831749960154,0.036,0.032,1
"PELI3",0.720976586447666,1.79730373853962,0.01,0.008,1
"LA16c-431H6.6",0.720976586447666,1.25928522528044,0.01,0.008,1
"MRPS26",0.721443272035853,0.384117144063437,0.172,0.174,1
"EPS15",0.721681399234714,0.354505615819828,0.172,0.172,1
"ADPGK",0.721690917103846,0.150853373960996,0.229,0.261,1
"USP34",0.721774830415234,0.109847212372954,0.146,0.162,1
"HDAC11",0.722057106851394,1.22349805525196,0.01,0.008,1
"KCTD6",0.722059619667261,0.27537694796936,0.036,0.043,1
"RBAK-RBAKDN",0.722459244663524,0.37481491644281,0.042,0.037,1
"IPPK",0.722499201640656,0.273086009432901,0.026,0.022,1
"RAD23B",0.72310143171807,0.133965832002685,0.214,0.247,1
"IL24",0.723138182036282,1.06059193645023,0.01,0.008,1
"FRS3",0.723138182036282,1.04189772405325,0.01,0.008,1
"RPS6KA2",0.723138182036282,1.47453779704627,0.01,0.008,1
"CKAP2",0.723161444545344,0.873716582222835,0.062,0.059,1
"TSPAN31",0.723314022922277,0.135985003922684,0.073,0.082,1
"PRPF39",0.723393845527621,0.4043141064516,0.036,0.032,1
"DNAJC21",0.723423265226951,0.225539378841466,0.104,0.118,1
"RNF26",0.723441564565942,0.222261960147205,0.057,0.065,1
"CEBPZOS",0.723687199228187,0.447008568454556,0.167,0.168,1
"MAP3K5",0.723843380297214,0.522281611261454,0.047,0.042,1
"FCHO1",0.72394116623254,0.331922671908755,0.068,0.077,1
"NUDT12",0.724219810034812,1.24623423260958,0.01,0.008,1
"LINC01023",0.724219810034812,1.2835421742544,0.01,0.008,1
"ZBTB5",0.724219810034812,0.917969264743694,0.01,0.008,1
"RP11-452L6.1",0.724219810034812,1.13576408871746,0.01,0.008,1
"ZNF776",0.724457324781195,0.429190796974037,0.031,0.027,1
"C1orf131",0.724698188805349,0.127948513255283,0.125,0.139,1
"CTBP1-AS2",0.725057496033254,0.415674208950813,0.036,0.032,1
"RP11-656D10.3",0.725301988876156,0.811774883827219,0.01,0.008,1
"AC108488.4",0.725301988876156,1.0009192714453,0.01,0.008,1
"GAB1",0.725301988876156,0.847167175980765,0.01,0.008,1
"FAM200A",0.725301988876156,1.00458270381259,0.01,0.008,1
"SEC63",0.725488518106608,0.302172853955718,0.193,0.194,1
"KLHL36",0.725500630849892,0.286955530319421,0.12,0.114,1
"SKP2",0.725995593767259,0.289605294348906,0.036,0.043,1
"B4GAT1",0.726384716586188,0.881076765483701,0.01,0.008,1
"RP11-252A24.3",0.726384716586188,0.795592470062088,0.01,0.008,1
"UBA2",0.726478593409865,0.243185308410061,0.208,0.209,1
"ABHD17B",0.726907471597226,0.303556536515955,0.042,0.049,1
"LIN7B",0.727466473792416,0.28979740773899,0.031,0.027,1
"MUC20",0.727467991187495,0.801242341759368,0.01,0.008,1
"RP11-48B3.5",0.727467991187495,0.834676839256318,0.01,0.008,1
"RP11-402D21.2",0.727467991187495,0.815735781557185,0.01,0.008,1
"RP11-154J22.1",0.727467991187495,0.763618518141726,0.01,0.008,1
"TSPYL1",0.728489207384659,0.151610723819188,0.276,0.279,1
"SPDYE3",0.728551810699386,0.602008384258448,0.01,0.008,1
"MYEF2",0.728551810699386,0.666585047257705,0.01,0.008,1
