"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","max_pval","minimump_p_val"
"TBXAS1",1.6284199177427e-10,-3.53614108099387,0.015,0.204,5.48679807084227e-06,8.57057910072831e-21,-5.8814515119959,0.005,0.337,2.8877709221994e-16,1.6284199177427e-10,1.71411582014566e-20
"FLT3LG",9.8050025039167e-21,1.78577077587679,0.44,0.164,3.30369754366969e-16,1.84278458020467e-12,1.14575161466554,0.51,0.282,6.2090783645416e-08,1.84278458020467e-12,1.96100050078334e-20
"RPL5",2.18378414788898e-17,0.428700397379258,1,0.993,7.35804230789713e-13,1.00198130857989e-20,0.517393966584397,0.99,0.991,3.3760758211291e-16,2.18378414788898e-17,2.00396261715979e-20
"SH2D1A",1.48123569140694e-09,1.15079830836347,0.315,0.141,4.99087553862654e-05,1.084304635844e-20,1.95008895837814,0.36,0.106,3.65345604001277e-16,1.48123569140694e-09,2.168609271688e-20
"CTSB",5.77847706383961e-12,-2.02474470015472,0.085,0.331,1.94700006189012e-07,1.4607629155403e-20,-2.79196865279756,0.115,0.46,4.9218945676215e-16,5.77847706383961e-12,2.92152583108061e-20
"LGALS9",2.25643120388783e-15,-2.59189909583839,0.08,0.366,7.60281929837965e-11,1.50870977622655e-20,-3.61046842348362,0.045,0.386,5.08344672001775e-16,2.25643120388783e-15,3.01741955245312e-20
"KLRC4",0.227840640979784,1.24927843117136,0.02,0.01,1,1.53099433618362e-20,3.2431646509172,0.16,0.017,5.15853231633709e-16,0.227840640979784,3.06198867236724e-20
"MPEG1",3.02750781593518e-17,-4.32523868769201,0.015,0.305,1.0200884835012e-12,2.32775790713881e-20,-7.77431945519309,0,0.323,7.84314749231352e-16,3.02750781593518e-17,4.65551581427765e-20
"LILRB2",3.92022492251387e-12,-4.92322636042375,0.005,0.212,1.32088058539182e-07,2.32775962669308e-20,-8.41013497532983,0,0.323,7.84315328617965e-16,3.92022492251387e-12,4.65551925338617e-20
"SRSF7",0.000175751576227771,0.48000163030296,0.765,0.669,1,2.45531269449202e-20,0.856601563503831,0.955,0.819,8.2729305928214e-16,0.000175751576227771,4.91062538898405e-20
"RAC1",1.52427192644648e-12,-1.18325131390532,0.395,0.622,5.13588182896876e-08,2.74307705570061e-20,-1.547311555969,0.4,0.677,9.24252383147762e-16,1.52427192644648e-12,5.48615411140121e-20
"RAB31",1.66191053985782e-09,-3.13063913306161,0.02,0.196,5.59964137299695e-05,2.76704638008916e-20,-7.73112266212585,0,0.322,9.3232860730724e-16,1.66191053985782e-09,5.53409276017833e-20
"GABARAP",6.20196962225538e-12,-2.04315971585182,0.1,0.346,2.08969164452273e-07,3.28127942558938e-20,-1.43234050998686,0.805,0.874,1.10559428965809e-15,6.20196962225538e-12,6.56255885117879e-20
"MARCH1",3.90670506345472e-20,-7.6232876614529,0,0.32,1.31632520408043e-15,8.76399812615253e-18,-5.43580943285851,0.01,0.302,2.95294152862583e-13,8.76399812615253e-18,7.81341012690947e-20
"MALAT1",6.0090373272036e-20,0.374729125029843,1,1,2.02468503702798e-15,6.51701542373734e-08,0.259943505233294,1,1,0.00219584317687406,6.51701542373734e-08,1.20180746544072e-19
"LBH",1.37800890213537e-09,0.820437022635763,0.595,0.354,4.64306319485493e-05,7.83919664363518e-20,1.02854907890105,0.77,0.436,2.64133891710644e-15,1.37800890213537e-09,1.56783932872704e-19
"EEF1B2",4.28792658755433e-10,0.39358190783711,0.97,0.939,1.44477398441055e-05,8.71881784424754e-20,0.565060847497348,0.99,0.965,2.93771848444077e-15,4.28792658755433e-10,1.74376356884951e-19
"GYPC",1.78771876680655e-19,1.0372077410968,0.705,0.388,6.02353961287798e-15,8.74964732171402e-20,1.04061838546734,0.745,0.453,2.94810616857832e-15,1.78771876680655e-19,1.74992946434281e-19
"TKT",2.97239414286175e-12,-1.52240014073333,0.36,0.554,1.00151848249584e-07,8.88340013032739e-20,-2.03257768650663,0.295,0.6,2.99317283991251e-15,2.97239414286175e-12,1.77668002606548e-19
"CRTAM",4.61142632530846e-12,2.36636591403859,0.16,0.037,1.55377398604943e-07,9.4980279892992e-20,2.71407346032363,0.215,0.039,3.20026555071447e-15,4.61142632530846e-12,1.89960559785985e-19
"RPS3A",1.09889073612603e-11,0.292344526150741,1,1,3.70260244630304e-07,9.69537090655762e-20,0.488313320940003,1,0.997,3.26675827325552e-15,1.09889073612603e-11,1.93907418131153e-19
"RPL36",5.24830325037663e-13,0.304340150088831,1,0.999,1.7683632971819e-08,1.19547246973623e-19,0.420578447471009,1,0.994,4.02802493952926e-15,5.24830325037663e-13,2.39094493947246e-19
"NEAT1",5.76379743219858e-18,-1.62367349863754,0.615,0.772,1.94205390680499e-13,1.48118703199089e-19,-2.13086656786008,0.555,0.727,4.9907115855901e-15,5.76379743219858e-18,2.96237406398179e-19
"PYCARD",1.53383990683358e-19,-2.13819141838259,0.245,0.545,5.16812018208505e-15,8.70285100516254e-18,-2.0324035860595,0.275,0.548,2.93233861767947e-13,8.70285100516254e-18,3.06767981366715e-19
"S100A8",2.28987335079075e-11,-3.85653362668711,0.51,0.696,7.71549926815437e-07,1.60187425498723e-19,-8.66043065734605,0.04,0.359,5.39735511475398e-15,2.28987335079075e-11,3.20374850997448e-19
"RPL34",4.23350344082649e-13,0.307545826393524,1,1,1.42643664935208e-08,1.71045387171186e-19,0.427464705938116,1,0.999,5.76320327534594e-15,4.23350344082649e-13,3.42090774342374e-19
"IGSF6",1.67031787105222e-13,-4.02413873166951,0.02,0.257,5.62796903472336e-09,1.71917421620802e-19,-5.42955858952822,0.015,0.331,5.79258560409131e-15,1.67031787105222e-13,3.43834843241605e-19
"TRG-AS1",7.09841400474783e-06,1.77861221752324,0.145,0.058,0.239173961475973,1.77368908215932e-19,2.82953978459561,0.215,0.04,5.97626799342763e-15,7.09841400474783e-06,3.54737816431865e-19
"ALOX5",3.29499010758481e-12,-4.30397781954475,0.01,0.222,1.11021396684963e-07,1.92133775534443e-19,-5.99451863079465,0.005,0.318,6.47375543285753e-15,3.29499010758481e-12,3.84267551068886e-19
"AIF1",2.08106455435616e-19,-3.70864454378526,0.24,0.519,7.01193890944764e-15,2.20063506972452e-14,-4.03328028751774,0.225,0.441,7.41481980392979e-10,2.20063506972452e-14,4.16212910871233e-19
"COTL1",2.648577929295e-12,-1.61273778266875,0.605,0.717,8.92411847496658e-08,2.157465998663e-19,-2.40877934500478,0.565,0.735,7.26936593589513e-15,2.648577929295e-12,4.31493199732602e-19
"RPS20",2.33184496412056e-19,0.41453302616343,1,0.999,7.8569184221078e-15,0.00802785065109324,0.197090507549744,0.85,0.812,1,0.00802785065109324,4.66368992824114e-19
"CLEC7A",2.66222575134447e-19,-4.67911070563508,0.02,0.337,8.97010344658005e-15,1.81481557692619e-18,-6.43030403145259,0.005,0.304,6.11483960489511e-14,1.81481557692619e-18,5.32445150268895e-19
"CPVL",1.71971950640757e-14,-3.4415880799065,0.035,0.295,5.79442290488968e-10,4.60719138692032e-19,-6.33763671181593,0.005,0.313,1.55234706590893e-14,1.71971950640757e-14,9.21438277384068e-19
"APLP2",1.58043274888159e-13,-1.8719309595895,0.11,0.39,5.32511010408164e-09,4.93085981225216e-19,-2.98402842065382,0.08,0.413,1.66140390514024e-14,1.58043274888159e-13,9.86171962450431e-19
"CTSZ",5.17484413841256e-15,-2.81742677502231,0.055,0.332,1.74361198399673e-10,7.5787822489422e-19,-5.09641548840171,0.01,0.318,2.55359489095858e-14,5.17484413841256e-15,1.51575644978844e-18
"RPL35A",4.4714854641193e-16,0.34419346615684,1,0.999,1.50662231228036e-11,9.81714604619166e-19,0.40388974864386,1,0.998,3.30778918880382e-14,4.4714854641193e-16,1.96342920923833e-18
"AP1S2",1.26775931446438e-18,-2.22919929529552,0.21,0.533,4.27158823415629e-14,1.50521066015553e-13,-1.8864412783251,0.195,0.468,5.07165679832804e-09,1.50521066015553e-13,2.53551862892876e-18
"RPS5",1.57655145620136e-13,0.380247392016463,1,0.993,5.31203247652486e-09,1.60793378489467e-18,0.520658629078773,1,0.986,5.41777209482412e-14,1.57655145620136e-13,3.21586756978935e-18
"LRRC25",6.81930397832549e-13,-4.07339187046959,0.02,0.247,2.29769628245699e-08,1.614607131664e-18,-7.79751988397423,0,0.298,5.44025726942868e-14,6.81930397832549e-13,3.22921426332801e-18
"RPL10A",3.63958455921096e-13,0.350716609706768,1,1,1.22632162138054e-08,1.89950809198864e-18,0.472856648628908,0.995,0.98,6.40020256514654e-14,3.63958455921096e-13,3.79901618397729e-18
"CD69",2.52573894348656e-05,0.345457104708123,0.765,0.608,0.851022479618361,1.92670655086007e-18,0.850972667605183,0.895,0.56,6.49184505246791e-14,2.52573894348656e-05,3.85341310172014e-18
"PDE3B",2.20827534373984e-18,2.43110665475937,0.23,0.049,7.44056294319701e-14,6.77161518063067e-14,1.81333284259113,0.305,0.112,2.2816280189617e-09,6.77161518063067e-14,4.4165506874797e-18
"LILRB1",8.02482550356344e-08,-2.38738325587848,0.03,0.184,0.00270388470517066,2.23238953094688e-18,-4.27047093746816,0.03,0.34,7.52181328557243e-14,8.02482550356344e-08,4.46477906189377e-18
"CD4",4.38206174133964e-13,-2.69095878620379,0.04,0.285,1.47649188312698e-08,2.2930015637313e-18,-4.18986160973099,0.03,0.336,7.72603946883625e-14,4.38206174133964e-13,4.58600312746263e-18
"HVCN1",1.20123544673309e-10,-2.56350956026901,0.055,0.269,4.04744271422248e-06,2.43512732237714e-18,-3.55027938727528,0.045,0.357,8.20491800001752e-14,1.20123544673309e-10,4.87025464475427e-18
"PILRA",1.41386102438416e-14,-3.59931839938796,0.025,0.283,4.76386333556e-10,2.65362254278255e-18,-6.37826019551955,0.005,0.302,8.94111579565153e-14,1.41386102438416e-14,5.30724508556513e-18
"LILRA2",1.77979396089873e-09,-2.8870515184675,0.025,0.204,5.9968377718522e-05,2.65499302128913e-18,-7.82676254373522,0,0.295,8.94573348593158e-14,1.77979396089873e-09,5.30998604257828e-18
"SLC7A7",5.55248278785078e-15,-4.4347906050229,0.015,0.271,1.87085355053844e-10,2.65499426603759e-18,-7.43747079192409,0,0.295,8.94573767998706e-14,5.55248278785078e-15,5.30998853207521e-18
"HCST",2.84126139363126e-18,0.655985155674875,0.955,0.718,9.57334613970117e-14,3.01439625410512e-18,0.705829262438566,0.935,0.709,1.01567067385818e-13,3.01439625410512e-18,5.68252278726253e-18
"SEPT1",0.00185564270513616,0.38963815958414,0.455,0.332,1,3.08902406687489e-18,0.933861349679304,0.76,0.41,1.04081576909283e-13,0.00185564270513616,6.17804813374978e-18
"ATP6V0B",3.64760057592623e-10,-1.16008419536599,0.275,0.512,1.22902253805258e-05,3.3280545800874e-18,-1.67827100655799,0.31,0.606,1.12135471021465e-13,3.64760057592623e-10,6.65610916017481e-18
"HLA-DMB",3.3647315324655e-18,-2.82515220168952,0.1,0.419,1.13371264254893e-13,1.90017568070971e-17,-3.50629460426223,0.055,0.356,6.40245193858331e-13,1.90017568070971e-17,6.72946306493102e-18
"RNASEK",0.210258870446627,-0.395670515227161,0.05,0.076,1,3.38812337054021e-18,-0.9861200491369,0.605,0.793,1.14159428846982e-13,0.210258870446627,6.77624674108046e-18
"SIRPG",7.81996545612785e-10,2.09871483687604,0.165,0.048,2.63485916078772e-05,3.46335517966567e-18,1.8543460874581,0.305,0.085,1.16694289423655e-13,7.81996545612785e-10,6.92671035933136e-18
"FKBP1A",2.88793053871244e-17,-1.34234144129772,0.45,0.687,9.73059315713769e-13,3.65750979448808e-18,-1.44357883513398,0.46,0.689,1.23236135015481e-13,2.88793053871244e-17,7.31501958897618e-18
"SLC11A1",1.73278727563197e-11,-3.93474197053025,0.015,0.218,5.83845344651435e-07,4.14530114311615e-18,-4.61731538018006,0.02,0.322,1.39671776716156e-13,1.73278727563197e-11,8.29060228623231e-18
"RPS2",4.26699809916554e-18,0.337697733005539,1,1,1.43772233953284e-13,7.92347856242421e-18,0.400716675787855,1,0.999,2.66973686682321e-13,7.92347856242421e-18,8.53399619833109e-18
"CSF1R",8.32361142725843e-11,-4.05228518697229,0.015,0.207,2.80455763430046e-06,6.04995262046764e-18,-7.8784850734711,0,0.29,2.03847103594037e-13,8.32361142725843e-11,1.20999052409353e-17
"MAFB",1.358681246609e-12,-7.11997029996565,0,0.21,4.57794059232435e-08,9.88531217213459e-18,-8.6290402533318,0,0.287,3.33075708327903e-13,1.358681246609e-12,1.97706243442692e-17
"RPS7",2.12699130412995e-11,0.287110332100361,1,0.999,7.16668450013547e-07,1.00450510073572e-17,0.344862397259076,1,0.998,3.38457948641895e-13,2.12699130412995e-11,2.00901020147145e-17
"SARAF",1.17127073050361e-16,0.698791573898513,0.91,0.842,3.94647959935886e-12,1.01898935326543e-17,0.561956312702463,0.975,0.902,3.43338272689255e-13,1.17127073050361e-16,2.03797870653087e-17
"TNFSF13B",1.03220073898201e-17,-4.56783613558609,0.015,0.311,3.477897169926e-13,1.63478940927675e-16,-5.5056656005663,0.01,0.284,5.50825943561708e-12,1.63478940927675e-16,2.06440147796404e-17
"CD302",4.40999650225791e-15,-4.85020066970589,0.01,0.265,1.48590422147078e-10,1.03478898883866e-17,-6.20113993117989,0.005,0.294,3.48661801899298e-13,4.40999650225791e-15,2.06957797767732e-17
"HLA-DQA2",0.0269943189116252,-2.97365167411434,0,0.024,1,1.04591254231707e-17,-3.67720778395244,0.045,0.35,3.52409772008314e-13,0.0269943189116252,2.09182508463415e-17
"RPL13A",1.15508031136329e-17,0.345447268061226,1,1,3.89192760110748e-13,1.72444337546264e-05,0.290117772987069,0.99,0.97,0.581033950928383,1.72444337546264e-05,2.31016062272659e-17
"LINC01272",9.19516809241203e-17,-5.12635693476942,0.02,0.301,3.09821993705731e-12,1.16370226569645e-17,-8.64256098470395,0,0.286,3.92097841403761e-13,9.19516809241203e-17,2.3274045313929e-17
"ODF3B",1.32709587764566e-07,-2.624870126775,0.025,0.171,0.0044715168501393,1.184592730114e-17,-4.37458974459915,0.02,0.317,3.9913667448461e-13,1.32709587764566e-07,2.36918546022801e-17
"CLEC12A",7.84206693838689e-12,-3.60962267864634,0.015,0.226,2.64230603422008e-07,1.36955593221805e-17,-7.54245284147019,0,0.285,4.61458175801549e-13,7.84206693838689e-12,2.7391118644361e-17
"ACAP1",1.41467859807923e-17,0.971404591377271,0.77,0.467,4.76661806836816e-13,4.92910443084924e-09,0.66540393973248,0.71,0.477,0.000166081244693034,4.92910443084924e-09,2.82935719615847e-17
"HSP90AB1",3.42108024144213e-09,0.579885501345429,0.805,0.693,0.000115269877655151,1.62168139504734e-17,0.626091895179618,0.955,0.848,5.4640932924725e-13,3.42108024144213e-09,3.24336279009468e-17
"IFNGR2",7.02003811181255e-13,-2.54538880693422,0.05,0.297,2.36533164139412e-08,1.63926093533137e-17,-2.84611621830754,0.085,0.392,5.52332579550553e-13,7.02003811181255e-13,3.27852187066274e-17
"SAT1",1.97123418829461e-17,-2.09507842504527,0.615,0.764,6.64187647403986e-13,7.9867611255706e-09,-1.34964350448577,0.765,0.832,0.000269105929364976,7.9867611255706e-09,3.94246837658924e-17
"DUSP6",1.97166309969747e-17,-3.79205878646531,0.04,0.34,6.64332164812066e-13,4.28999738274843e-16,-2.66128302120169,0.07,0.363,1.44547171814325e-11,4.28999738274843e-16,3.94332619939494e-17
"NAMPT",2.30541332298053e-17,-3.30271348308722,0.06,0.366,7.76785965045059e-13,4.39956543723e-08,-1.59158311551318,0.2,0.38,0.00148238957842028,4.39956543723e-08,4.61082664596105e-17
"IRF8",7.4527074501884e-14,-2.78956116396292,0.055,0.317,2.51111524826648e-09,2.59530157524251e-17,-5.10476820517143,0.015,0.302,8.74460912762213e-13,7.4527074501884e-14,5.19060315048502e-17
"RP11-1143G9.4",2.59715905318456e-17,-5.28758014078877,0.035,0.329,8.75086771380007e-13,0.00359561895335533,-4.50408647952689,0,0.041,1,0.00359561895335533,5.19431810636914e-17
"SYNGR2",7.88214350585115e-08,-1.27009541210932,0.15,0.351,0.00265580943286149,2.85912883023978e-17,-1.63007071886998,0.325,0.606,9.63354868060991e-13,7.88214350585115e-08,5.71825766047956e-17
"FCGR3A",6.82298462551212e-17,-3.26569664853333,0.095,0.389,2.29893643972005e-12,3.01028638518036e-17,-3.27654121361246,0.065,0.367,1.01428589462267e-12,6.82298462551212e-17,6.02057277036074e-17
"CARD16",1.51680480852255e-15,-1.5739640143615,0.26,0.549,5.11072212183589e-11,3.41352253496299e-17,-1.74900974351443,0.305,0.582,1.15015228293043e-12,1.51680480852255e-15,6.827045069926e-17
"PTPN6",2.20176485126421e-09,-0.984829306125518,0.39,0.591,7.41862648984963e-05,3.43811013586025e-17,-1.31403205409531,0.445,0.704,1.15843682917675e-12,2.20176485126421e-09,6.87622027172049e-17
"TCIRG1",0.000118841993895846,-0.923885191409197,0.17,0.31,1,3.51127458834058e-17,-1.79876960889098,0.23,0.541,1.18308885979548e-12,0.000118841993895846,7.02254917668119e-17
"RPL41",3.6660912108245e-17,0.25683350812389,1,1,1.23525277257521e-12,1.62969595496699e-15,0.301803789003372,1,1,5.49109755066576e-11,1.62969595496699e-15,7.33218242164902e-17
"CTSH",6.58459689670697e-16,-2.71003506235832,0.065,0.359,2.21861407837645e-11,3.74292586977784e-17,-2.62351891728622,0.095,0.405,1.26114144256295e-12,6.58459689670697e-16,7.48585173955569e-17
"RNF130",2.78547548521026e-12,-2.00691528335441,0.09,0.345,9.38538109986745e-08,4.10852442151615e-17,-2.62846013920918,0.11,0.413,1.38432621858565e-12,2.78547548521026e-12,8.21704884303234e-17
"TIMP1",3.29165358470298e-09,-1.44127195624521,0.235,0.441,0.000110908975882982,4.17916673869014e-17,-2.11680923211572,0.215,0.512,1.40812844093426e-12,3.29165358470298e-09,8.35833347738028e-17
"GNG5",5.18017117860157e-12,-1.19819628652731,0.315,0.55,1.74540687691801e-07,4.23413075940971e-17,-1.28182223207152,0.475,0.707,1.42664801807551e-12,5.18017117860157e-12,8.46826151881941e-17
"NPM1",4.43425235208711e-17,0.626721510199804,0.97,0.893,1.49407698751223e-12,8.88435501811929e-16,0.627933076304723,0.95,0.876,2.99349457980511e-11,8.88435501811929e-16,8.86850470417425e-17
"SCIMP",6.75481583013254e-13,-4.36147445417949,0.01,0.232,2.27596764580486e-08,4.59738618625002e-17,-5.82038026611911,0.005,0.285,1.54904330159508e-12,6.75481583013254e-13,9.19477237250006e-17
"LIME1",0.27112468296477,1.68006601484742,0.01,0.004,1,4.93995378901712e-17,1.29023400547899,0.515,0.228,1.66446802967143e-12,0.27112468296477,9.87990757803427e-17
"BRI3",1.59958842286803e-11,-2.01064562149021,0.115,0.355,5.38965323201155e-07,5.08361069819195e-17,-3.09318116455044,0.065,0.365,1.7128717886488e-12,1.59958842286803e-11,1.01672213963839e-16
"CD5",2.93252560442852e-08,1.57794083036183,0.195,0.072,0.000988085177156144,5.32385094145636e-17,1.25792303144183,0.39,0.134,1.79381833621431e-12,2.93252560442852e-08,1.06477018829127e-16
"ZEB2",9.11638720670149e-16,-1.99976351687504,0.115,0.426,3.071675505426e-11,5.59607839004026e-17,-1.6818136657127,0.14,0.484,1.88554265274016e-12,9.11638720670149e-16,1.11921567800805e-16
"PTPRCAP",0.155949988045387,-2.11671877693994,0,0.01,1,5.80147801851001e-17,0.648945457277494,0.97,0.605,1.95475000355676e-12,0.155949988045387,1.160295603702e-16
"ASAH1",1.43467519145977e-15,-1.95132665876973,0.165,0.459,4.83399459010456e-11,6.74239611783957e-17,-2.0337159641407,0.22,0.511,2.27178294794487e-12,1.43467519145977e-15,1.34847922356792e-16
"STXBP2",4.22804549547048e-16,-2.48436554646883,0.22,0.489,1.42459764924382e-11,7.2646471343442e-17,-2.17675993359765,0.28,0.551,2.44775020544594e-12,4.22804549547048e-16,1.45292942686884e-16
"RPL21",8.29932304258192e-17,0.335905622276431,1,1,2.79637390596755e-12,1.11879956743419e-14,0.385556919548818,1,0.992,3.76968326251277e-10,1.11879956743419e-14,1.65986460851639e-16
"CD79B",9.36573925994624e-17,-3.24003181498939,0.14,0.441,3.15569218624629e-12,2.70581905030499e-16,-3.61108250229642,0.075,0.366,9.11698670809764e-12,2.70581905030499e-16,1.87314785198925e-16
"LGALS3",5.32951046617549e-13,-2.6070764318496,0.075,0.325,1.79572525647317e-08,1.09506356488635e-16,-2.92809501620306,0.095,0.391,3.68970717552808e-12,5.32951046617549e-13,2.19012712977272e-16
"PLAUR",1.04928571854663e-13,-4.01482053192649,0.02,0.26,3.53546330007101e-09,1.30251548800167e-16,-4.00699095228165,0.02,0.305,4.38869568527284e-12,1.04928571854663e-13,2.60503097600335e-16
"C19orf38",4.53733279968891e-14,-4.47553052010719,0.01,0.251,1.52880891352718e-09,1.31012294231494e-16,-5.73986684221424,0.005,0.279,4.41432824183597e-12,4.53733279968891e-14,2.62024588462989e-16
"CPPED1",3.13278304938442e-16,-5.27602811958487,0.01,0.28,1.05555992065959e-11,1.32011202925995e-16,-4.61830049325757,0.015,0.294,4.44798547138846e-12,3.13278304938442e-16,2.6402240585199e-16
"TNFAIP2",1.33697052488034e-09,-3.74122669714149,0.01,0.18,4.50478848653181e-05,1.81153674759761e-16,-6.4829818566998,0.005,0.276,6.1037919173554e-12,1.33697052488034e-09,3.62307349519523e-16
"GPX1",2.37391811910693e-16,-2.00682134440386,0.425,0.636,7.99867971051889e-12,1.5680368697888e-14,-2.183427266007,0.365,0.591,5.28334342906639e-10,1.5680368697888e-14,4.74783623821388e-16
"ATP6V0D1",2.30639205012934e-08,-1.11545733573652,0.175,0.4,0.000777115737370578,3.01545965124104e-16,-1.90438800558396,0.145,0.461,1.01602897488916e-11,2.30639205012934e-08,6.0309193024821e-16
