"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","max_pval","minimump_p_val"
"SPRY1",0.431900818341293,1.42293691093553,0.015,0.009,1,0.642057149425099,0.453220606022049,0.025,0.02,1,0.642057149425099,0.677263319798707
"RGPD5",0.556215804568129,-0.800735558205703,0.02,0.027,1,0.431900818341293,1.46131932635397,0.015,0.009,1,0.556215804568129,0.677263319798707
"IGF1R",0.54347308517482,0.237794726469519,0.015,0.022,1,0.431939161397567,-0.681914601366017,0.025,0.036,1,0.54347308517482,0.677306883646301
"PINX1",0.747606784895689,0.514890663603397,0.045,0.052,1,0.432486008475836,-0.354880626500222,0.035,0.048,1,0.747606784895689,0.677927869424311
"SPDL1",0.435346341751682,0.991454123933882,0.025,0.017,1,0.432525870950601,0.226719910968276,0.035,0.025,1,0.435346341751682,0.677973112859626
"ZNF585A",0.432661050976565,1.09845949895225,0.015,0.009,1,0.70145365193835,0.132273489367328,0.11,0.122,1,0.70145365193835,0.678126516920984
"ZNF283",0.432661050976565,1.58838335111012,0.015,0.009,1,0.651476713606495,-0.430183855839101,0.01,0.014,1,0.651476713606495,0.678126516920984
"NEDD4",0.432661050976565,-1.37501098268653,0.005,0.011,1,0.880419994552597,-0.329205353218287,0.025,0.023,1,0.880419994552597,0.678126516920984
"RASSF1-AS1",0.499514282661224,0.908123080144282,0.025,0.018,1,0.432821950145955,0.39877842465154,0.03,0.021,1,0.499514282661224,0.678309059763762
"CARKD",0.433332510377135,-0.461457691569774,0.015,0.024,1,0.543534180592131,0.430231580891602,0.06,0.05,1,0.543534180592131,0.67888795620452
"DNAL1",0.433332510377135,-0.489304029873174,0.015,0.024,1,0.752215015169203,-0.297956077080201,0.025,0.029,1,0.752215015169203,0.67888795620452
"RP11-425D10.10",0.433422057645394,-1.11590531531296,0.005,0.011,1,0.754077378685272,0.626686638887321,0.02,0.024,1,0.754077378685272,0.678989435237221
"DHX35",0.434354675199654,-0.550772694185861,0.015,0.024,1,0.763651499805435,0.141236796290845,0.05,0.056,1,0.763651499805435,0.680045366531511
"KHK",0.43494639110757,-0.974100655735374,0.005,0.011,1,0.653910373509495,-0.219953548726462,0.01,0.014,1,0.653910373509495,0.680714419077641
"PITPNA-AS1",0.908347705094686,0.194870994069045,0.065,0.068,1,0.434970512524876,0.487165045412333,0.12,0.104,1,0.908347705094686,0.680741678283598
"MIS18A",0.435005970057242,0.54676545654891,0.025,0.037,1,0.917679800849483,0.320950451594464,0.045,0.047,1,0.917679800849483,0.680781746129041
"SLC41A3",0.435071429035213,-0.128280827005222,0.04,0.054,1,0.540266500308873,-0.108008723358661,0.08,0.094,1,0.540266500308873,0.680855709707683
"GINS4",0.435284412043506,1.15145698113622,0.02,0.013,1,0.74768040046172,0.167144738974437,0.045,0.04,1,0.74768040046172,0.681096304718952
"MCOLN2",0.842555373608533,0.51169433879553,0.02,0.018,1,0.435284412043506,1.4415228622074,0.02,0.013,1,0.842555373608533,0.681096304718952
"TRIM25",0.435410695432883,0.2218394303304,0.03,0.043,1,0.704024728098972,0.130304152348438,0.08,0.089,1,0.704024728098972,0.681238917168419
"KIAA0586",0.497049577244893,-0.128518567836051,0.04,0.052,1,0.435502634693283,-0.123574171833475,0.055,0.071,1,0.497049577244893,0.681342724561775
"ARL16",0.859320883062664,0.43400582601176,0.14,0.143,1,0.435690007265662,0.177807757211822,0.175,0.155,1,0.859320883062664,0.681554232100171
"FANCB",0.435709716905076,1.0372390318491,0.015,0.009,1,0.523803091814047,0.6873844331785,0.02,0.014,1,0.523803091814047,0.681576476404651
"RFESD",0.435709716905076,-0.804264762525024,0.005,0.011,1,0.991529773571595,-0.530940756302765,0.015,0.015,1,0.991529773571595,0.681576476404651
"TIGD5",0.90622493995529,0.239997335778797,0.01,0.011,1,0.435709716905076,-0.864310359613004,0.005,0.011,1,0.90622493995529,0.681576476404651
"NAA35",0.630946516759007,-0.161773510575984,0.04,0.048,1,0.436027935068273,0.636750160012305,0.085,0.071,1,0.630946516759007,0.681935509976643
"RP11-158I9.8",0.436274610730521,-0.191797481305596,0.03,0.042,1,0.816250949497276,0.205777862966633,0.045,0.05,1,0.816250949497276,0.682213685492974
"EXOC6B",0.436473814744457,-0.841948544163712,0.005,0.011,1,0.571448921779261,-0.995603115328901,0.015,0.021,1,0.571448921779261,0.682438238531335
"GRK4",0.90622493995529,0.513332670915362,0.01,0.011,1,0.436473814744457,-0.58747617116122,0.005,0.011,1,0.90622493995529,0.682438238531335
"ZNF212",0.436479455620281,0.945750307982834,0.025,0.017,1,0.963603755670208,-0.498556923256038,0.035,0.035,1,0.963603755670208,0.682444596061985
"C11orf54",0.896872925313442,0.181557751046966,0.05,0.048,1,0.436872607481986,0.270825305487794,0.11,0.093,1,0.896872925313442,0.682887539795862
"KMT2D",0.6421640205514,0.253302093826245,0.045,0.054,1,0.437065427309693,-0.289621006574712,0.115,0.134,1,0.6421640205514,0.683104666869982
"ZNF579",0.653098728695482,-0.310690654270367,0.01,0.014,1,0.437214757462372,1.20476232672048,0.02,0.013,1,0.653098728695482,0.683272770781863
"HOMER2",0.441074586124129,0.579832752888707,0.005,0.011,1,0.437238684120026,1.01407663455014,0.015,0.009,1,0.441074586124129,0.68329970134904
"KHDC1",0.777025656853833,0.612346463832603,0.01,0.008,1,0.437238684120026,-0.530128923845014,0.005,0.011,1,0.777025656853833,0.68329970134904
"ALKBH8",0.437429513697571,-0.322563915533869,0.015,0.024,1,0.938715763454151,0.72992334040861,0.035,0.037,1,0.938715763454151,0.683514447941449
"LRRC23",0.66551977662232,0.614545373784052,0.03,0.025,1,0.437691278080791,0.428301130588796,0.095,0.079,1,0.66551977662232,0.683808901253586
"ZNF234",0.806802678020266,-0.263216110030264,0.01,0.012,1,0.437943189967637,0.492787688973892,0.03,0.021,1,0.806802678020266,0.684092142296244
"STRADA",0.43800432452299,-0.509876932826786,0.005,0.011,1,0.636833464799096,0.35148932655681,0.065,0.057,1,0.636833464799096,0.684160860745139
"MBLAC1",0.734059658609007,0.35941598659703,0.01,0.013,1,0.43800432452299,-0.408593882464031,0.005,0.011,1,0.734059658609007,0.684160860745139
"CTD-2035E11.5",0.90622493995529,0.411388092116383,0.01,0.011,1,0.43800432452299,-0.567877036183898,0.005,0.011,1,0.90622493995529,0.684160860745139
"AF213884.2",0.503130428716569,0.21850213141533,0.005,0.01,1,0.438454560310981,0.47839222045286,0.18,0.164,1,0.503130428716569,0.684666719164466
"VPS33B",0.439770432311509,-0.431226847179247,0.02,0.03,1,0.96924655597632,0.143390359834421,0.045,0.046,1,0.96924655597632,0.686142831487567
"INPP5E",0.439796201578025,0.984895316468327,0.02,0.013,1,0.468006242880498,0.571096218178146,0.055,0.044,1,0.468006242880498,0.686171704233591
"FBL",0.563027138960999,0.122818859542207,0.445,0.46,1,0.440281008995465,0.181608330236342,0.5,0.51,1,0.563027138960999,0.686714651108865
"ZNF562",0.440621632999134,0.147166046065288,0.05,0.066,1,0.460269003177307,-0.555003362464451,0.045,0.058,1,0.460269003177307,0.687095842531444
"ZNF865",0.568519522963023,0.72048345175699,0.05,0.042,1,0.440922293696348,-0.13313089731916,0.04,0.054,1,0.568519522963023,0.687432118314247
"AKAP8",0.440927390683026,0.205127765727998,0.06,0.078,1,0.690719475067853,0.390190905136764,0.14,0.133,1,0.690719475067853,0.68743781751151
"DCUN1D1",0.44095517839649,-0.147918974064247,0.07,0.088,1,0.481411382389432,0.345706504674489,0.08,0.067,1,0.481411382389432,0.6874688874383
"TMEM242",0.441876071522994,0.444162105705147,0.13,0.115,1,0.921320873427221,0.148877976652893,0.115,0.114,1,0.921320873427221,0.688497680461394
"SLC7A5",0.994917803048839,0.545206682472769,0.015,0.015,1,0.442098122073933,-0.545880531619627,0.08,0.096,1,0.994917803048839,0.688745494606568
"FAM120B",0.44218481833871,-0.707129417667375,0.035,0.047,1,0.621239614478077,0.48684817739934,0.14,0.133,1,0.621239614478077,0.688842223108182
"HIC2",0.442386370735625,0.902509711109619,0.02,0.013,1,0.673540642426527,0.227070368818033,0.025,0.031,1,0.673540642426527,0.689067040458612
"CTB-50L17.10",0.442410018267755,-0.26130884301232,0.045,0.059,1,0.671911327691836,0.125565987164063,0.085,0.076,1,0.671911327691836,0.689093412271835
"NPHP3",0.703835814905663,0.273812455205868,0.03,0.036,1,0.442537614233159,-0.239815793046784,0.02,0.03,1,0.703835814905663,0.689235688455141
"NEURL4",0.725329548378071,-0.294146033614707,0.01,0.013,1,0.442581984187623,-0.275118082692954,0.015,0.024,1,0.725329548378071,0.689285155647793
"RECK",0.44304824888938,-0.161171059609931,0.035,0.048,1,0.873212844487043,-0.557059840684323,0.065,0.068,1,0.873212844487043,0.689804746934814
"PARD6B",0.528600021735912,0.985350064077562,0.015,0.01,1,0.443684720943025,0.671030350372632,0.02,0.013,1,0.528600021735912,0.69051331028776
"METTL22",0.983617383925904,0.472342242375197,0.04,0.041,1,0.443935017054944,-0.232537405521757,0.06,0.076,1,0.983617383925904,0.690791734742314
"PLEKHJ1",0.641020789973053,0.145529544128873,0.225,0.262,1,0.443974316806504,0.208310862086694,0.34,0.332,1,0.641020789973053,0.690835439629206
"DHFR",0.444104366618627,-0.403186269319658,0.025,0.036,1,0.460512072069721,0.644584252119945,0.065,0.053,1,0.460512072069721,0.690980044787522
"RP11-182L21.6",0.445314728590579,-0.199196669141345,0.02,0.03,1,0.651274367807258,0.114413347109088,0.115,0.105,1,0.651274367807258,0.692324249681456
"NKRF",0.445483931831549,0.887200139857207,0.04,0.03,1,0.901778097384692,0.237447487762988,0.03,0.032,1,0.901778097384692,0.692511930143002
"GABARAPL2",0.446470444572963,0.290675860215145,0.475,0.524,1,0.680544166649121,0.184677998175884,0.48,0.525,1,0.680544166649121,0.693605031268746
"EXOC8",0.446728835386767,0.341694242115334,0.015,0.024,1,0.94319494154691,0.11805446603586,0.085,0.084,1,0.94319494154691,0.693891018407516
"ZNF486",0.44694010074448,0.577326198557788,0.02,0.013,1,0.609951532548102,0.237731779002234,0.02,0.015,1,0.609951532548102,0.694124747835475
"CWC22",0.877870250510931,0.299118172407487,0.105,0.104,1,0.447503344074859,0.264037159940581,0.16,0.142,1,0.877870250510931,0.694747445191536
"IFT43",0.897916478440268,0.467786366453092,0.05,0.054,1,0.447570200217956,0.394015251868165,0.115,0.099,1,0.897916478440268,0.694821316312771
"ERAP2",0.448223898384554,0.748480363212573,0.085,0.072,1,0.451914986105287,0.226918068804474,0.08,0.1,1,0.451914986105287,0.695543133686061
"DFFA",0.448556054045177,-0.191341299856048,0.05,0.065,1,0.563124734290329,-0.219782794610709,0.1,0.114,1,0.563124734290329,0.695909574469775
"COG4",0.44909806632435,0.204161759216688,0.07,0.09,1,0.935227967081611,0.242281181577267,0.125,0.126,1,0.935227967081611,0.69650705947243
"FRA10AC1",0.514605352790606,0.575864865017482,0.095,0.084,1,0.449190898094929,0.509084513007124,0.145,0.133,1,0.514605352790606,0.69660933325853
"CAD",0.698999573744916,-0.143684375184829,0.015,0.019,1,0.449760685287197,-0.73104634554459,0.03,0.041,1,0.698999573744916,0.697236696544385
"AASDHPPT",0.835909307044114,0.241648161931374,0.095,0.103,1,0.449826602222114,-0.126218003578805,0.175,0.204,1,0.835909307044114,0.697309232377536
"RASA1",0.641535987556821,0.428711252406083,0.05,0.043,1,0.450559729033972,0.401929841165266,0.105,0.091,1,0.641535987556821,0.698115388640777
"CDK13",0.983778045826016,0.40753480446488,0.095,0.099,1,0.451378251022702,0.179744237042988,0.185,0.165,1,0.983778045826016,0.69901417654909
"ABCD4",0.451406753072998,0.555032939914389,0.1,0.087,1,0.785903653596001,0.44216074929013,0.1,0.097,1,0.785903653596001,0.699045449426089
"KIAA1683",0.807123896155696,1.27527060567061,0.015,0.013,1,0.452443194112243,-0.386445842301582,0.04,0.053,1,0.807123896155696,0.700181544325997
"FAM83G",0.52433079904372,1.13962642292475,0.01,0.006,1,0.452833890004991,0.247886676919335,0.02,0.013,1,0.52433079904372,0.700609248072929
"VPS11",0.564691374703183,0.137328688634743,0.05,0.062,1,0.454035730728968,0.318584178440397,0.09,0.075,1,0.564691374703183,0.701923016679348
"TFAP4",0.841831222638253,0.454347352686217,0.07,0.068,1,0.454515933351835,-0.265447882824319,0.065,0.081,1,0.841831222638253,0.70244713303298
"MCCC1",0.454727403658803,-0.113712342849164,0.03,0.042,1,0.627103141806773,0.221716123229274,0.07,0.082,1,0.627103141806773,0.70267779567933
"WDR73",0.99592041761508,0.168517080724201,0.075,0.076,1,0.454934134698917,0.594471292011352,0.07,0.058,1,0.99592041761508,0.702903202483582
"URB1-AS1",0.581515899261257,-0.267645071446686,0.015,0.021,1,0.456053042369349,-0.704574175683686,0.05,0.063,1,0.581515899261257,0.704121707284359
"CBLL1",0.456263323089482,-0.31332707284339,0.06,0.075,1,0.719849551771647,-0.192064257937862,0.165,0.176,1,0.719849551771647,0.704350426182307
"ABAT",0.457577512806431,0.731874058027946,0.035,0.026,1,0.687736759171062,0.591405749950156,0.035,0.03,1,0.687736759171062,0.705777845386743
"TFB1M",0.592536549024652,0.708599768883235,0.04,0.033,1,0.458341832812382,0.303318838274406,0.095,0.08,1,0.592536549024652,0.706606429918951
"RP3-467N11.1",0.890686985682718,0.721634679076619,0.01,0.009,1,0.458897799898329,-1.88927954160643,0.01,0.017,1,0.890686985682718,0.707208409045131
"ANGEL1",0.815188973454409,0.310422040632429,0.01,0.012,1,0.459309718162374,0.694337732008692,0.065,0.053,1,0.815188973454409,0.707654019126348
"C2CD5",0.461632694819325,0.149815272333084,0.025,0.036,1,0.720304387262731,0.290610999674771,0.08,0.09,1,0.720304387262731,0.710160644712498
"CHUK",0.463039223571675,-0.549764372584306,0.025,0.035,1,0.9911088184785,0.2349466827169,0.075,0.077,1,0.9911088184785,0.71167312457749
"FBXO31",0.463298077546234,-0.92511372839981,0.01,0.017,1,0.721788269336616,0.42524729331664,0.08,0.074,1,0.721788269336616,0.711951046434432
"WDFY1",0.463474513504991,-0.16785340794256,0.055,0.07,1,0.525247343475824,-0.205481352083726,0.125,0.14,1,0.525247343475824,0.712140402341293
"BTBD1",0.486482875746555,-0.111548976453046,0.065,0.08,1,0.46384439309988,0.257108274689383,0.145,0.128,1,0.486482875746555,0.712537165189564
"SMPD4",0.492758271049782,-0.281333032338464,0.035,0.046,1,0.46399325461661,0.365775226945158,0.155,0.138,1,0.492758271049782,0.712696768903506
"MSI2",0.499065793663588,0.609533360286784,0.09,0.079,1,0.464203560782248,0.347446411015612,0.13,0.114,1,0.499065793663588,0.712922175721578
"CAMKMT",0.464606443017485,0.426336486980219,0.04,0.03,1,0.489810832456593,-0.122918239904312,0.055,0.069,1,0.489810832456593,0.71335373914161
"DHRS13",0.464775030232782,0.801053317998918,0.035,0.026,1,0.600915357201684,0.240467637486674,0.08,0.07,1,0.600915357201684,0.71353423173768
"NEMP2",0.746297953049416,0.161054059814188,0.02,0.024,1,0.465005399978364,0.358795053919298,0.06,0.048,1,0.746297953049416,0.71378077794769
"RFX7",0.869586777345635,-0.188031941024404,0.025,0.027,1,0.465053872731239,0.176233193926369,0.055,0.043,1,0.869586777345635,0.713832640920155
"TCEANC",0.73146004601636,-0.204614514718568,0.02,0.024,1,0.465257093531845,-0.985048170357647,0.02,0.029,1,0.73146004601636,0.71405002398199
"NUFIP1",0.493687352266279,0.278918998919186,0.02,0.029,1,0.465389801528606,0.399758616620732,0.07,0.057,1,0.493687352266279,0.714191935690377
"SRP68",0.683991282196951,0.186643224615097,0.12,0.111,1,0.466256781139582,-0.165419722511467,0.155,0.179,1,0.683991282196951,0.71511817632052
"EPS8L2",0.797578924800304,-0.521582173793511,0.03,0.033,1,0.466278465227577,-0.29429114593393,0.03,0.041,1,0.797578924800304,0.715141323320169
"ZNF628",0.472521301595255,-0.555097334086185,0.02,0.029,1,0.466453051460034,0.304327474692941,0.06,0.048,1,0.472521301595255,0.715327653703691
"ZNF324",0.466551467567555,-0.495208054366656,0.025,0.035,1,0.889930113636782,0.195476038809255,0.06,0.058,1,0.889930113636782,0.715432663245671
"PAXBP1-AS1",0.657160982446639,0.222862336241117,0.01,0.014,1,0.467088367901458,-0.663522216808757,0.01,0.017,1,0.657160982446639,0.716005192374069
"RAB2B",0.910019952586787,0.465053340972205,0.045,0.044,1,0.467589738079243,0.510063910427512,0.065,0.053,1,0.910019952586787,0.716539313001471
"UBE2T",0.940585059452524,0.240259165249705,0.02,0.021,1,0.468355631196546,-0.662543618362374,0.01,0.017,1,0.940585059452524,0.717354265119577
"HSDL2",0.507249290635605,0.704305418427779,0.08,0.069,1,0.468716066266984,0.498797427349625,0.13,0.117,1,0.507249290635605,0.717737381757172
"C1orf52",0.468937113133418,-0.124705951294677,0.09,0.109,1,0.471463312835657,-0.152527504860457,0.155,0.18,1,0.471463312835657,0.717972210192932
"ANK3",0.752456933238023,-0.81837281015001,0.015,0.018,1,0.470083128606958,-0.731384757925384,0.035,0.046,1,0.752456933238023,0.71918810941301
"RAP2C-AS1",0.470260065481431,-0.447416592392501,0.01,0.017,1,0.522421465428238,0.739677590073249,0.02,0.014,1,0.522421465428238,0.719375601776262
"PEX16",0.470285993799343,0.304617020441921,0.2,0.185,1,0.572325363512488,-0.130484188892164,0.19,0.21,1,0.572325363512488,0.71940307163485
"NRF1",0.471532060669765,-0.313080752385573,0.01,0.017,1,0.548615167064127,0.150658000816432,0.09,0.078,1,0.548615167064127,0.720721637100055
"ALG11",0.471532060669765,-0.387345875743685,0.01,0.017,1,0.494692199324818,0.38311365690735,0.07,0.058,1,0.494692199324818,0.720721637100055
"TRIM16",0.801128819307019,0.166617927186291,0.025,0.022,1,0.472035085982655,-0.45592483825259,0.02,0.029,1,0.801128819307019,0.721253049566658
"C22orf29",0.566076703316498,0.632262818624774,0.045,0.037,1,0.472404662689616,-0.296670823854686,0.03,0.041,1,0.566076703316498,0.721643160048342
"HDAC8",0.574349125561431,1.14169775571116,0.035,0.028,1,0.472522304321739,0.626014571980558,0.1,0.088,1,0.574349125561431,0.721767280561952
"WDR24",0.533811369623335,1.02301521993691,0.03,0.023,1,0.472733318027933,-0.402606143168378,0.025,0.035,1,0.533811369623335,0.721989846082168
"CDC37L1-AS1",0.472805950680938,-0.14256785556052,0.01,0.017,1,0.494535588306934,-0.878705177902121,0.005,0.01,1,0.494535588306934,0.72206643436257
"MCU",0.472805950680938,-0.181369676661478,0.01,0.017,1,0.860149971648771,0.133273357206576,0.04,0.043,1,0.860149971648771,0.72206643436257
"RBAK-RBAKDN",0.820305053580226,0.304425588551412,0.04,0.037,1,0.472828881428882,-0.645444315095342,0.015,0.023,1,0.820305053580226,0.722090611744477
"BAG5",0.473373606807367,0.432471204753617,0.115,0.1,1,0.801746984902656,0.117405856663013,0.14,0.137,1,0.801746984902656,0.722664641992918
"PRKAR1B",0.707392404576752,-0.381461793503349,0.03,0.035,1,0.473504444233477,-0.666357252104362,0.045,0.057,1,0.707392404576752,0.7228024297581
"ORC3",0.473616200763054,0.41085492271746,0.045,0.06,1,0.84017332562977,0.240555359555207,0.095,0.092,1,0.84017332562977,0.722920095900878
"RP11-66N24.3",0.724458475754082,0.674403656529664,0.015,0.012,1,0.47392260344279,-0.811545179506854,0.015,0.023,1,0.724458475754082,0.723242572831588
"HAGHL",0.474952001394139,-0.297997437526843,0.025,0.035,1,0.487229226536616,-0.603590839975379,0.04,0.051,1,0.487229226536616,0.72432459915998
"C19orf25",0.475682172164294,0.571031753081485,0.195,0.191,1,0.546142459610914,-0.122462232133564,0.185,0.205,1,0.546142459610914,0.725090815413647
"TAF4",0.476114213365607,-0.570726318728823,0.015,0.023,1,0.928820824561315,0.453174904087395,0.03,0.029,1,0.928820824561315,0.725543682562463
"TMEM41B",0.793038393457534,0.454313989282138,0.07,0.067,1,0.476595318778154,0.105925625482845,0.045,0.059,1,0.793038393457534,0.726047539675058
"ACP1",0.881053728283237,0.155457649370409,0.325,0.357,1,0.476746876956232,0.223113330395379,0.4,0.398,1,0.881053728283237,0.726206169224944
