"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"VKORC1",0.616752928087789,0.417184667407528,0.077,0.071,1
"NRDE2",0.616985165656717,0.498653815860171,0.065,0.059,1
"SNX20",0.617341248601669,0.22268546709931,0.194,0.191,1
"RP3-428L16.2",0.617707739699103,0.412093441195337,0.014,0.011,1
"AP001412.1",0.617707739699103,0.392181277582044,0.014,0.011,1
"POMC",0.617724310168953,0.149874741007676,0.062,0.056,1
"POFUT2",0.618033221169522,-0.104685141445081,0.048,0.055,1
"RP11-430B1.2",0.618073764716222,-0.173085292730872,0.036,0.042,1
"ATF1",0.618501495960055,0.321431830056471,0.156,0.152,1
"RPL39L",0.618551906660837,0.439036370839083,0.041,0.036,1
"FASTKD2",0.618907743735778,0.305852294022387,0.106,0.099,1
"AGAP9",0.618915022263255,1.02323698599622,0.012,0.009,1
"HTATSF1",0.619041028218677,0.285862687592573,0.197,0.192,1
"CTD-2619J13.14",0.619856488175099,0.280945047604977,0.014,0.011,1
"NFATC2IP",0.620024771656978,0.285542357559999,0.216,0.215,1
"ELOF1",0.620141547235795,0.149891244284789,0.185,0.209,1
"RP11-422P24.11",0.620394183890111,0.310876434097541,0.014,0.011,1
"YBEY",0.621183638388834,0.415326279296974,0.089,0.083,1
"ARFRP1",0.62127351058248,0.261113858756017,0.192,0.189,1
"RAD17",0.621631376070537,0.108491005316881,0.074,0.067,1
"MAGED2",0.621977249885372,0.222513569366059,0.173,0.169,1
"ZMYM1",0.622444651440631,0.334332265372706,0.041,0.036,1
"NTAN1",0.622761604974485,-0.118401761247662,0.103,0.113,1
"ZNF502",0.623060645456821,0.76847084410332,0.012,0.009,1
"RP11-1143G9.4",0.623183160578156,-0.284122700045226,0.036,0.042,1
"SH2B1",0.624233011602402,0.221424672377509,0.182,0.177,1
"GNG8",0.624392651984219,1.33861703413864,0.01,0.007,1
"VPS13A",0.624525846614105,0.11350585352294,0.115,0.106,1
"ABCA3",0.624841015102878,0.415550587924326,0.012,0.009,1
"PC",0.625061801798929,1.15574714749515,0.01,0.007,1
"RP11-574F21.2",0.62543495919648,0.314703488517219,0.012,0.009,1
"LINC00680",0.625683606154856,0.153056647345472,0.065,0.058,1
"RP11-706O15.3",0.625731260784426,1.13681026321793,0.01,0.007,1
"C10orf91",0.625996929195675,-0.848095622410086,0.012,0.015,1
"ATXN3",0.626044503155241,0.329977201953102,0.185,0.184,1
"SACS",0.626447688406432,-0.147209962066376,0.053,0.059,1
"CTC-559E9.1",0.626623576793111,0.497568440929157,0.012,0.009,1
"PTPRN2",0.626660698732719,-0.542209803862378,0.034,0.039,1
"BCAR3",0.627071104444717,1.04198357592536,0.01,0.007,1
"PSD",0.627071104444717,0.837936637667539,0.01,0.007,1
"RHBDD3",0.627089636983131,0.436042651185501,0.029,0.024,1
"RP4-798A10.2",0.627218249658503,0.329358146928181,0.012,0.009,1
"RPF1",0.627229784984703,0.210119939884918,0.151,0.143,1
"CTCF",0.627331656192796,0.266095101136502,0.17,0.166,1
"RP11-47L3.1",0.627460765350134,0.226791239628538,0.043,0.038,1
"AKAP10",0.627571225256418,0.212091634674827,0.115,0.13,1
"PGLYRP2",0.627616825537655,0.738731725396313,0.014,0.018,1
"TNKS1BP1",0.627741488206076,1.05694672192012,0.01,0.007,1
"CTB-25B13.12",0.627741488206076,1.09663716162732,0.01,0.007,1
"SLC35E4",0.627741488206076,0.980984738246742,0.01,0.007,1
"ZNF726",0.62840832192581,0.255909658718312,0.012,0.009,1
"DHCR24",0.62848384311585,-0.602279148442347,0.014,0.011,1
"HIST1H2AK",0.628754359942119,-0.44833477606455,0.024,0.028,1
"DNAI2",0.629083177301925,0.942338161524416,0.01,0.007,1
"OXT",0.629083177301925,0.832505985533712,0.01,0.007,1
"C6orf62",0.629517106123139,0.117885058468804,0.273,0.308,1
"TRIM46",0.629754481718422,0.532387902808067,0.01,0.007,1
"PCAT6",0.629754481718422,0.834708978265229,0.01,0.007,1
"MSL3",0.629832154642981,0.231226758164251,0.213,0.214,1
"LINC00471",0.630426092100708,0.764930108730839,0.01,0.007,1
"AC083843.2",0.630426092100708,0.5910724648344,0.01,0.007,1
"SIRT4",0.630426092100708,0.753543041303114,0.01,0.007,1
"RP11-649A18.12",0.630426092100708,0.635268431449189,0.01,0.007,1
"VMAC",0.630822402487005,0.182888885485394,0.055,0.063,1
"SYNGAP1",0.630871061631506,0.211288866002374,0.062,0.056,1
"AC093609.1",0.631098007987892,0.610330087533986,0.01,0.007,1
